geohash6,hour,median_demand_per_geo
qp09f9,3.0,0.13495791125122614
qp09fb,3.0,0.0332217458632616
qp09fc,3.0,0.0
qp09fd,3.0,0.044490141436040145
qp09fe,3.0,0.006672603614981627
qp09ff,3.0,0.0
qp09fg,3.0,0.05701338174064577
qp09fh,3.0,0.01597790102521908
qp09fj,3.0,0.11180432689512942
qp09fk,3.0,0.03895853096963126
qp09fm,3.0,0.04086647047212465
qp09fq,3.0,0.0744888153264141
qp09fr,3.0,0.0
qp09fs,3.0,0.044094113344122984
qp09ft,3.0,0.31382758754907364
qp09fu,3.0,0.14688274293540227
qp09fv,3.0,0.0009032877282312344
qp09fw,3.0,0.006287738125686467
qp09fx,3.0,0.04476770187525812
qp09fy,3.0,0.02158836745810923
qp09fz,3.0,0.09683180185518925
qp09g0,3.0,0.020570958641880396
qp09g1,3.0,0.1150950268180292
qp09g2,3.0,0.12025985164776581
qp09g3,3.0,0.03774949389269387
qp09g4,3.0,0.06375736015070388
qp09g5,3.0,0.12131454008592901
qp09g6,3.0,0.11525731453063906
qp09g7,3.0,0.026360588050468592
qp09g8,3.0,0.14741239720974392
qp09g9,3.0,0.016157618342088613
qp09gb,3.0,0.07038777593669028
qp09gc,3.0,0.033322929724131936
qp09gd,3.0,0.0
qp09ge,3.0,0.005556254639979077
qp09gf,3.0,0.012799666726727702
qp09gg,3.0,0.001665471265969384
qp09gh,3.0,0.07136949791763622
qp09gj,3.0,0.07617973097208672
qp09gk,3.0,0.16258895044859334
qp09gm,3.0,0.013061742347982642
qp09gn,3.0,0.0019429675661663268
qp09gp,3.0,0.017395684364908078
qp09gq,3.0,0.0366358456134927
qp09gr,3.0,0.000606503752766961
qp09gs,3.0,0.06013348466298208
qp09gt,3.0,0.05626512114583082
qp09gu,3.0,0.036146369180956664
qp09gv,3.0,0.06354191666953887
qp09gw,3.0,0.0676168095425196
qp09gx,3.0,0.10269325990162338
qp09gy,3.0,0.07597107923724769
qp09gz,3.0,0.020629293714324586
qp09h0,3.0,0.007269631242810187
qp09h1,3.0,0.0
qp09h3,3.0,0.0
qp09h4,3.0,0.0
qp09h5,3.0,0.015556915907856093
qp09h6,3.0,0.0
qp09h7,3.0,0.0
qp09he,3.0,0.0
qp09hh,3.0,0.13723664171007777
qp09hj,3.0,0.09776224973971334
qp09hk,3.0,0.01134285140681671
qp09hm,3.0,0.06198596475624121
qp09hn,3.0,0.03889536134172673
qp09hp,3.0,0.011247120406652393
qp09hq,3.0,0.0
qp09hr,3.0,0.0028706228638975925
qp09hs,3.0,0.021504011666595088
qp09ht,3.0,0.06316812702722534
qp09hv,3.0,0.04337109677725198
qp09hw,3.0,0.0
qp09hx,3.0,0.008857568747237369
qp09hy,3.0,0.011600100169953526
qp09hz,3.0,0.0
qp09j5,3.0,0.0
qp09j7,3.0,0.008514486172295718
qp09j9,3.0,0.0
qp09jb,3.0,0.0
qp09jc,3.0,0.0
qp09jd,3.0,0.0
qp09je,3.0,0.0
qp09jf,3.0,0.0
qp09jg,3.0,0.0
qp09jj,3.0,0.0
qp09jk,3.0,0.0
qp09jm,3.0,0.0
qp09jn,3.0,0.0
qp09jp,3.0,0.026565830961433543
qp09jq,3.0,0.06788480821613653
qp09jr,3.0,0.0
qp09js,3.0,0.0
qp09jt,3.0,0.0
qp09ju,3.0,0.0
qp09jv,3.0,0.010584141178444136
qp09jw,3.0,0.0
qp09jx,3.0,0.0
qp09jy,3.0,0.0
qp09jz,3.0,0.0
qp09k0,3.0,0.004549306437638757
qp09k1,3.0,0.030008110214423227
qp09k2,3.0,0.08042223622855921
qp09k3,3.0,0.05058306096432629
qp09k4,3.0,0.0
qp09k5,3.0,0.0
qp09k6,3.0,0.014697646519369948
qp09k7,3.0,0.0
qp09k8,3.0,0.0031383894204335206
qp09k9,3.0,0.0
qp09kb,3.0,0.007314131181965777
qp09kc,3.0,0.011306286882103628
qp09kd,3.0,0.0
qp09ke,3.0,0.06262489584965317
qp09kf,3.0,0.012216793965229088
qp09kg,3.0,0.0
qp09kj,3.0,0.020107498575880005
qp09km,3.0,0.0
qp09kn,3.0,0.0
qp09kq,3.0,0.0
qp09kr,3.0,0.012635646333287672
qp09ks,3.0,0.0
qp09kt,3.0,0.08183279703083962
qp09ku,3.0,0.015786074305413338
qp09kv,3.0,0.22723773939067843
qp09kw,3.0,0.06308644513108616
qp09kx,3.0,0.04769676789032591
qp09ky,3.0,0.023602881567110944
qp09kz,3.0,0.25968900497933933
qp09m0,3.0,0.04216893716145963
qp09m1,3.0,0.0024152585506146615
qp09m2,3.0,0.0199874962144388
qp09m3,3.0,0.0
qp09m6,3.0,0.0
qp09m7,3.0,0.0
qp09m8,3.0,0.0
qp09m9,3.0,0.0
qp09mb,3.0,0.0
qp09mc,3.0,0.0
qp09md,3.0,0.0
qp09me,3.0,0.001078422442048814
qp09mf,3.0,0.0
qp09mj,3.0,0.0
qp09mm,3.0,0.0
qp09mn,3.0,0.01183919609399944
qp09mp,3.0,0.10074665164446639
qp09mq,3.0,0.0
qp09mr,3.0,0.01228291892436763
qp09ms,3.0,0.0
qp09mt,3.0,0.0
qp09mu,3.0,0.0
qp09mw,3.0,0.00047031681588837566
qp09mx,3.0,0.01859007710708701
qp09my,3.0,0.0
qp09mz,3.0,0.0
qp09n0,3.0,0.0
qp09n1,3.0,0.0
qp09n4,3.0,0.0
qp09n5,3.0,0.0
qp09np,3.0,0.0
qp09q0,3.0,0.0
qp09q1,3.0,0.0
qp09q4,3.0,0.0
qp09q5,3.0,0.002198601699772531
qp09qh,3.0,0.0
qp09qj,3.0,0.0
qp09qn,3.0,0.0
qp09qp,3.0,0.0
qp09s0,3.0,0.0
qp09s1,3.0,0.0
qp09s2,3.0,0.005792934926761497
qp09s3,3.0,0.0028412093686917164
qp09s4,3.0,0.0
qp09s5,3.0,0.0
qp09s6,3.0,0.15962904850392662
qp09s7,3.0,0.19225063632272152
qp09s8,3.0,0.11554849007334544
qp09s9,3.0,0.17110218424488238
qp09sb,3.0,0.08537947487906573
qp09sc,3.0,0.02898570669076149
qp09sd,3.0,0.22153772621594348
qp09se,3.0,0.165001036882027
qp09sf,3.0,0.053757369458700716
qp09sg,3.0,0.0223764684810069
qp09sh,3.0,0.11213754451397515
qp09sj,3.0,0.048884235533986346
qp09sk,3.0,0.11717375649001184
qp09sm,3.0,0.08883148422592477
qp09sn,3.0,0.13868695496092165
qp09sp,3.0,0.2823487047988357
qp09sq,3.0,0.03771499486584844
qp09sr,3.0,0.11310696185724645
qp09ss,3.0,0.07832937605364237
qp09st,3.0,0.018643432739033683
qp09su,3.0,0.024469428479411623
qp09sv,3.0,0.008261610594050388
qp09sw,3.0,0.1298732271382641
qp09sx,3.0,0.0955211317453682
qp09sy,3.0,0.033183439246101586
qp09sz,3.0,0.10487182754786098
qp09t0,3.0,0.19201580473002058
qp09t1,3.0,0.0
qp09t2,3.0,0.04641383083256185
qp09t3,3.0,0.0
qp09t4,3.0,0.05615493240843224
qp09t5,3.0,0.0547668450090633
qp09t8,3.0,0.1126222818773972
qp09t9,3.0,0.0
qp09tb,3.0,0.0
qp09te,3.0,0.0
qp09tg,3.0,0.0
qp09th,3.0,0.0
qp09tj,3.0,0.019656189083378177
qp09tk,3.0,0.0
qp09tm,3.0,0.016124047556175528
qp09tn,3.0,0.04797717858970039
qp09tp,3.0,0.10236921880887123
qp09tq,3.0,0.002907017315576157
qp09tr,3.0,0.14188104888467024
qp09ts,3.0,0.0
qp09tt,3.0,0.018737045327076103
qp09tu,3.0,0.0
qp09tv,3.0,0.0
qp09tw,3.0,0.02754715386058396
qp09tx,3.0,0.04552168495107065
qp09ty,3.0,0.0
qp09u0,3.0,0.2777273755577302
qp09u1,3.0,0.2452635202912451
qp09u2,3.0,0.03142804164516099
qp09u3,3.0,0.020533257107973945
qp09u4,3.0,0.060717070475970844
qp09u5,3.0,0.03403970135875989
qp09u6,3.0,0.02988433898403247
qp09u7,3.0,0.023498883300027865
qp09u8,3.0,0.06424287025673722
qp09u9,3.0,0.0
qp09ub,3.0,0.006027450556136392
qp09uc,3.0,0.015990532785415876
qp09ud,3.0,0.022987277821564484
qp09ue,3.0,0.14179353735416594
qp09uf,3.0,0.025321269346389626
qp09ug,3.0,0.005747865931538898
qp09uh,3.0,0.0009085652756384418
qp09uj,3.0,0.013828693743519143
qp09uk,3.0,0.02382171860335408
qp09um,3.0,0.01934191748997126
qp09un,3.0,0.011085562299641624
qp09up,3.0,0.0007535906330476422
qp09uq,3.0,0.0
qp09ur,3.0,0.0
qp09us,3.0,0.043266949435748533
qp09ut,3.0,0.07744215386190997
qp09uu,3.0,0.033024688302476055
qp09uv,3.0,0.3701129951753168
qp09uw,3.0,0.05253028981570268
qp09ux,3.0,0.03138449388647749
qp09uy,3.0,0.41816072335310484
qp09uz,3.0,0.4447778850439935
qp09v0,3.0,0.2707040119494514
qp09v1,3.0,0.1317887025697132
qp09v2,3.0,0.046741955103436594
qp09v3,3.0,0.0
qp09v4,3.0,0.04512336839736268
qp09v5,3.0,0.0
qp09v6,3.0,0.021121095055096926
qp09v7,3.0,0.0
qp09v8,3.0,0.0
qp09v9,3.0,0.0
qp09vb,3.0,0.0
qp09vc,3.0,0.0
qp09vd,3.0,0.0
qp09ve,3.0,0.01438420526625046
qp09vf,3.0,0.0
qp09vg,3.0,0.04535756183431607
qp09vh,3.0,0.0
qp09vj,3.0,0.09404301937880546
qp09vk,3.0,0.20843962658790444
qp09vm,3.0,0.15346367923025062
qp09vn,3.0,0.09575986497104347
qp09vp,3.0,0.025652002166929238
qp09vq,3.0,0.1173847246903387
qp09vr,3.0,0.015403501405299483
qp09vs,3.0,0.012034371124116525
qp09vt,3.0,0.008546282554324304
qp09vu,3.0,0.003444170473699865
qp09vv,3.0,0.0
qp09vw,3.0,0.0
qp09vx,3.0,0.001539910743172974
qp09vy,3.0,0.023019201588571715
qp09vz,3.0,0.0
qp09w0,3.0,0.0
qp09w1,3.0,0.0
qp09w4,3.0,0.0
qp09w5,3.0,0.03440845805694434
qp09wh,3.0,0.0
qp09wn,3.0,0.0
qp09wp,3.0,0.0
qp09y0,3.0,0.0
qp09y1,3.0,0.004348351705285263
qp09y4,3.0,0.0
qp09y5,3.0,0.0
qp09yh,3.0,0.06122461505610788
qp09yj,3.0,0.07977795153732999
qp09yn,3.0,0.07457212053218973
qp09yp,3.0,0.017234861651345926
qp0d00,3.0,0.07771166487729046
qp0d01,3.0,0.015234688171100266
qp0d02,3.0,0.0
qp0d03,3.0,0.006905121780019431
qp0d04,3.0,0.0
qp0d05,3.0,0.0
qp0d06,3.0,0.009352517191633412
qp0d07,3.0,0.002074755542624449
qp0d08,3.0,0.0
qp0d0b,3.0,0.0
qp0d0c,3.0,0.0
qp0d0f,3.0,0.015749566675030163
qp0d0g,3.0,0.0
qp0d0h,3.0,0.062038004177837405
qp0d0j,3.0,0.04142300509924467
qp0d0k,3.0,0.005792501966647219
qp0d0m,3.0,0.004886388059851794
qp0d0n,3.0,0.01960538461983942
qp0d0q,3.0,0.006811861904523904
qp0d0s,3.0,0.0
qp0d0t,3.0,0.0
qp0d0u,3.0,0.0
qp0d0v,3.0,0.0
qp0d0w,3.0,0.014013174559537397
qp0d0y,3.0,0.0
qp0d10,3.0,0.0
qp0d11,3.0,0.0
qp0d12,3.0,0.0011165179570733219
qp0d13,3.0,0.013563668995472913
qp0d14,3.0,0.0
qp0d15,3.0,0.02910078511563227
qp0d16,3.0,0.0
qp0d17,3.0,0.0
qp0d18,3.0,0.010046910381556851
qp0d19,3.0,0.006049963518617469
qp0d1b,3.0,0.0
qp0d1c,3.0,0.0
qp0d1d,3.0,0.005232079724180365
qp0d1e,3.0,0.0
qp0d1f,3.0,0.0018184569578179191
qp0d1g,3.0,0.00015772159623145008
qp0d1h,3.0,0.04765485113170004
qp0d1j,3.0,0.0
qp0d1k,3.0,0.0036937510076375394
qp0d1m,3.0,0.02644601612155492
qp0d1n,3.0,0.0029667143069991918
qp0d1q,3.0,0.0
qp0d1s,3.0,0.0
qp0d1t,3.0,0.0
qp0d1u,3.0,0.0
qp0d1v,3.0,0.0
qp0d1w,3.0,0.0
qp0d1y,3.0,0.0
qp0d42,3.0,0.0
qp0d43,3.0,0.0
qp0d44,3.0,0.0
qp0d48,3.0,0.08052703677760348
qp0d49,3.0,0.10623092632606856
qp0d4b,3.0,0.13616403103047475
qp0d4c,3.0,0.0385361738302841
qp0d4d,3.0,0.0030708695051812228
qp0d4e,3.0,0.09333731039184057
qp0d4f,3.0,0.0
qp0d4g,3.0,0.004988029158217858
qp0d4h,3.0,0.0
qp0d4j,3.0,0.0
qp0d4m,3.0,0.0
qp0d4n,3.0,0.016432395334245897
qp0d4q,3.0,0.050450736052617705
qp0d4s,3.0,0.09135409230510325
qp0d4t,3.0,0.07515733854551684
qp0d4u,3.0,0.0017287504099794552
qp0d4v,3.0,0.002311165086708443
qp0d4w,3.0,0.11605621370618854
qp0d4y,3.0,0.0
qp0d50,3.0,0.11520282345940838
qp0d51,3.0,0.06963340276424651
qp0d52,3.0,0.06675447813590213
qp0d53,3.0,0.08756757851530875
qp0d54,3.0,0.035199451528669365
qp0d55,3.0,0.0
qp0d56,3.0,0.0
qp0d57,3.0,0.0
qp0d58,3.0,0.06099248380429913
qp0d59,3.0,0.0
qp0d5b,3.0,0.011687128895015208
qp0d5c,3.0,0.0
qp0d5d,3.0,0.0
qp0d5e,3.0,0.0
qp0d5f,3.0,0.012896296939059467
qp0d5g,3.0,0.0
qp0d5h,3.0,0.0
qp0d5j,3.0,0.0
qp0d5k,3.0,0.0
qp0d5m,3.0,0.0
qp0d5n,3.0,0.0
qp0d5q,3.0,0.0
qp0d5s,3.0,0.0
qp0d5t,3.0,0.0
qp0d5u,3.0,0.0
qp0dh0,3.0,0.0332060214218701
qp0dh1,3.0,0.0
qp0dh2,3.0,0.0038317274563097327
qp0dh3,3.0,0.0
qp0dh4,3.0,0.025945304321161808
qp0dh5,3.0,0.0
qp0dh6,3.0,0.005035109986845159
qp0dh7,3.0,0.0
qp0dh8,3.0,0.14267941866752848
qp0dh9,3.0,0.10733380906667471
qp0dhb,3.0,0.22603972187806404
qp0dhc,3.0,0.0
qp0dhd,3.0,0.0
qp0dhe,3.0,0.1316776972844762
qp0dhf,3.0,0.0
qp0dhg,3.0,0.0145954173725664
qp0dhh,3.0,0.0038992512902050833
qp0dhj,3.0,0.0
qp0dhk,3.0,0.01977111852674463
qp0dhm,3.0,0.0
qp0dhq,3.0,0.0027649730820472696
qp0dhs,3.0,0.04154798307015298
qp0dht,3.0,0.10233653689383382
qp0dhu,3.0,0.0
qp0dhv,3.0,0.0
qp0dhw,3.0,0.09048234031389216
qp0dhy,3.0,0.0
qp0dj0,3.0,0.2014421831663299
qp0dj1,3.0,0.16061333964300561
qp0dj2,3.0,0.0
qp0dj3,3.0,0.002746947790832248
qp0dj4,3.0,0.037377259163246024
qp0dj5,3.0,0.038672177148997136
qp0dj6,3.0,0.037582366716986434
qp0dj7,3.0,0.09933681146055323
qp0dj8,3.0,0.0
qp0dj9,3.0,0.0
qp0djb,3.0,0.0
qp0djc,3.0,0.0
qp0djd,3.0,0.0
qp0dje,3.0,0.0
qp0djf,3.0,0.0
qp0djg,3.0,0.0
qp0djh,3.0,0.0312913282126624
qp0djj,3.0,0.0004568449322763731
qp0djk,3.0,0.01633862572153564
qp0djm,3.0,0.022866862204653195
qp0djn,3.0,0.0
qp0djq,3.0,0.013984281116146522
qp0djs,3.0,0.0
qp0djt,3.0,0.0
qp0dju,3.0,0.0
qp0djv,3.0,0.0
qp0djw,3.0,0.0
qp0djy,3.0,0.0
qp0dn0,3.0,0.0
qp0dn1,3.0,0.0
qp0dn4,3.0,0.0
qp0dn5,3.0,0.0
qp0dnh,3.0,0.0
qp0dnj,3.0,0.0
qp0dnn,3.0,0.0
qp02yc,4.0,0.0
qp02yf,4.0,0.0
qp02yv,4.0,0.0
qp02yy,4.0,0.0
qp02yz,4.0,0.000935491482083848
qp02z1,4.0,0.0
qp02z3,4.0,0.0
qp02z4,4.0,0.0
qp02z5,4.0,0.0
qp02z6,4.0,0.0005207608885014262
qp02z7,4.0,0.049447784189152744
qp02z9,4.0,0.0
qp02zc,4.0,0.035704547920383675
qp02zd,4.0,0.020937391383506473
qp02ze,4.0,0.07446023105461849
qp02zf,4.0,0.0
qp02zg,4.0,0.02625144448091244
qp02zh,4.0,0.02538982729557592
qp02zj,4.0,0.18866495668344835
qp02zk,4.0,0.03209254428632167
qp02zm,4.0,0.07456543154917955
qp02zn,4.0,0.13455797852462043
qp02zp,4.0,0.0739232949201358
qp02zq,4.0,0.03937129295984805
qp02zr,4.0,0.09039276714115438
qp02zs,4.0,0.07748177032923481
qp02zt,4.0,0.22178038955852936
qp02zu,4.0,0.007499870979481604
qp02zv,4.0,0.08042327874171237
qp02zw,4.0,1.0
qp02zx,4.0,0.34062586676935114
qp02zy,4.0,0.1574476702977045
qp02zz,4.0,0.8946678076942811
qp03jq,4.0,0.030250916409996016
qp03jr,4.0,0.030500566276366964
qp03jw,4.0,0.03182325778874262
qp03jx,4.0,0.019580281782630743
qp03jy,4.0,0.03469228465661717
qp03jz,4.0,0.03317006400566822
qp03m2,4.0,0.013791605598206025
qp03m3,4.0,0.005242315392045625
qp03m6,4.0,0.06491741224759182
qp03m7,4.0,0.020186329760526464
qp03m8,4.0,0.025322867069615302
qp03m9,4.0,0.025585151820884507
qp03mb,4.0,0.08541140053076432
qp03mc,4.0,0.03869203107712641
qp03md,4.0,0.019434281202464203
qp03me,4.0,0.03845960874905234
qp03mf,4.0,0.03847110844992607
qp03mg,4.0,0.14738759716853023
qp03mk,4.0,0.01707964489190643
qp03mm,4.0,0.0038288744855812344
qp03mq,4.0,0.008140029505909868
qp03mr,4.0,0.0064252084297312575
qp03ms,4.0,0.021320064552905
qp03mt,4.0,0.03428572127456442
qp03mu,4.0,0.04979028546438545
qp03mv,4.0,0.06776429266747688
qp03mw,4.0,0.04791276297838879
qp03mx,4.0,0.0
qp03my,4.0,0.0795150680348004
qp03mz,4.0,0.057534300320290374
qp03nb,4.0,0.04906088008948245
qp03nd,4.0,0.0
qp03nf,4.0,0.04278121857455897
qp03nn,4.0,0.0
qp03np,4.0,0.0003892242292308782
qp03nq,4.0,0.06903161320396115
qp03nr,4.0,0.1377893108620845
qp03nw,4.0,0.06617588910913083
qp03nx,4.0,0.07442658311086883
qp03ny,4.0,0.18762259464305825
qp03nz,4.0,0.19620554292144196
qp03p0,4.0,0.0
qp03p1,4.0,0.0
qp03p2,4.0,0.3357737216732114
qp03p3,4.0,0.07626661808750508
qp03p4,4.0,0.002817263376521376
qp03p5,4.0,0.0
qp03p6,4.0,0.06095287566676756
qp03p7,4.0,0.042351205882201176
qp03p8,4.0,0.12257902394910333
qp03p9,4.0,0.075405794005862
qp03pb,4.0,0.1114061958449779
qp03pc,4.0,0.011665716932924787
qp03pd,4.0,0.11956646044394593
qp03pe,4.0,0.07842745377988003
qp03pf,4.0,0.018120514802873494
qp03pg,4.0,0.0
qp03pj,4.0,0.0
qp03pk,4.0,0.024895074356282056
qp03pm,4.0,0.0
qp03pn,4.0,0.05800885551495365
qp03pp,4.0,0.17808903810741267
qp03pq,4.0,0.04783565267920517
qp03pr,4.0,0.19683325516733075
qp03ps,4.0,0.027120185164269832
qp03pt,4.0,0.029101225053652934
qp03pu,4.0,0.0
qp03pv,4.0,0.003754316786157308
qp03pw,4.0,0.0334335668591189
qp03px,4.0,0.06748380621773892
qp03py,4.0,0.021949760560896966
qp03pz,4.0,0.051264886437294876
qp03q0,4.0,0.03492034156952572
qp03q1,4.0,0.04544672815777384
qp03q2,4.0,0.1262200111989225
qp03q3,4.0,0.08200448628569722
qp03q4,4.0,0.048577987059840344
qp03q5,4.0,0.07389223940105236
qp03q6,4.0,0.06782100308448835
qp03q7,4.0,0.05773496148167342
qp03q8,4.0,0.07475300662049755
qp03q9,4.0,0.1388448781442833
qp03qb,4.0,0.1131782514303839
qp03qc,4.0,0.11394075881165745
qp03qd,4.0,0.15382648617369774
qp03qe,4.0,0.1187925132512575
qp03qf,4.0,0.24748826531926282
qp03qg,4.0,0.5293294252056128
qp03qh,4.0,0.06637931994237502
qp03qj,4.0,0.18025008943512325
qp03qk,4.0,0.025633729615890992
qp03qm,4.0,0.23250614294874067
qp03qn,4.0,0.04354076497390547
qp03qp,4.0,0.0
qp03qq,4.0,0.05224145246428534
qp03qr,4.0,0.002792434214311754
qp03qs,4.0,0.12703191973911743
qp03qt,4.0,0.0
qp03qu,4.0,0.14619372103041572
qp03qv,4.0,0.1045449260043664
qp03qw,4.0,0.0010247778388021702
qp03qx,4.0,0.012822671469443953
qp03qy,4.0,0.2501082077246593
qp03qz,4.0,0.015819883402632514
qp03r0,4.0,0.20451850987427334
qp03r1,4.0,0.1906372074113779
qp03r2,4.0,0.31947142883916074
qp03r3,4.0,0.13810218516596012
qp03r4,4.0,0.12792154400212488
qp03r5,4.0,0.08083609762835357
qp03r6,4.0,0.13829718582756584
qp03r7,4.0,0.024759250512984825
qp03r8,4.0,0.09341260362488898
qp03r9,4.0,0.14248062511010243
qp03rb,4.0,0.03304552304361677
qp03rc,4.0,0.0242071158226448
qp03rd,4.0,0.06812580994694244
qp03re,4.0,0.23611419726283178
qp03rf,4.0,0.14071315984720717
qp03rg,4.0,0.10182521779941471
qp03rh,4.0,0.1249285037635367
qp03rj,4.0,0.08732271677024411
qp03rk,4.0,0.09667984086414472
qp03rm,4.0,0.18105214257347935
qp03rn,4.0,0.0939749350303332
qp03rp,4.0,0.10464424070152425
qp03rq,4.0,0.08910845995300176
qp03rr,4.0,0.09280229004061749
qp03rs,4.0,0.050164686265495084
qp03rt,4.0,0.15418276461970248
qp03ru,4.0,0.11410949341312931
qp03rv,4.0,0.13064489251574923
qp03rw,4.0,0.1878058049014188
qp03rx,4.0,0.10544489466269842
qp03ry,4.0,0.1555424922624617
qp03rz,4.0,0.10827448753129561
qp03t2,4.0,0.003090660661468509
qp03t3,4.0,0.01776519678970455
qp03t6,4.0,0.017061606257666843
qp03t7,4.0,0.028159950663006632
qp03t8,4.0,0.05331434522358445
qp03t9,4.0,0.05305887449315168
qp03tb,4.0,0.0709580711912364
qp03tc,4.0,0.10404728693234863
qp03td,4.0,0.021254172157529685
qp03te,4.0,0.014843341368607692
qp03tf,4.0,0.03718483549574918
qp03tg,4.0,0.02946202539028734
qp03tk,4.0,0.0
qp03tm,4.0,0.001602651669037447
qp03tq,4.0,0.0
qp03tr,4.0,0.0
qp03ts,4.0,0.05982468705079029
qp03tt,4.0,0.008651660754595093
qp03tu,4.0,0.033033887993403996
qp03tv,4.0,0.033851227700110294
qp03tw,4.0,0.012916892206208109
qp03tx,4.0,0.012498892464931077
qp03ty,4.0,0.033054422882078605
qp03tz,4.0,0.009460204947509682
qp03v2,4.0,0.0
qp03v3,4.0,0.0
qp03v9,4.0,0.0025292346232226506
qp03vb,4.0,0.021536796682707617
qp03vc,4.0,0.0
qp03vd,4.0,0.0
qp03vf,4.0,0.0
qp03w0,4.0,0.06524698245311819
qp03w1,4.0,0.1688218289757155
qp03w2,4.0,0.027772574019797984
qp03w3,4.0,0.10420233829795877
qp03w4,4.0,0.0980746046533217
qp03w5,4.0,0.0607622630434122
qp03w6,4.0,0.07484152208814825
qp03w7,4.0,0.05065149249327152
qp03w8,4.0,0.2713216382708389
qp03w9,4.0,0.8508338709614065
qp03wb,4.0,0.035956677236651656
qp03wc,4.0,0.2736025505968291
qp03wd,4.0,0.5474393294098242
qp03we,4.0,0.27479950053517277
qp03wf,4.0,0.7119568554903424
qp03wg,4.0,0.6292728442129082
qp03wh,4.0,0.04403457459815337
qp03wj,4.0,0.05660499120104866
qp03wk,4.0,0.0678902248277633
qp03wm,4.0,0.10664184096599964
qp03wn,4.0,0.07209719874045634
qp03wp,4.0,0.0282983323990965
qp03wq,4.0,0.06316430878661418
qp03wr,4.0,0.08337999423946929
qp03ws,4.0,0.16316132682134837
qp03wt,4.0,0.09385611415673425
qp03wu,4.0,0.38101307963209363
qp03wv,4.0,0.1538106438793747
qp03ww,4.0,0.09396648724662623
qp03wx,4.0,0.12845753030130158
qp03wy,4.0,0.2632172995404084
qp03wz,4.0,0.8574127889967446
qp03x0,4.0,0.04674882732738969
qp03x1,4.0,0.19257093912449313
qp03x2,4.0,0.13385373389223287
qp03x3,4.0,0.15641000734819277
qp03x4,4.0,0.07809617188831999
qp03x5,4.0,0.2795250509844551
qp03x6,4.0,0.11987181712932327
qp03x7,4.0,0.2283277479063623
qp03x8,4.0,0.12214438001946051
qp03x9,4.0,0.07707003636563126
qp03xb,4.0,0.058117913934797955
qp03xc,4.0,0.056708602159142356
qp03xd,4.0,0.09211438020073345
qp03xe,4.0,0.11749591558289066
qp03xf,4.0,0.17195787383861885
qp03xg,4.0,0.18716104883837942
qp03xh,4.0,0.26841860161573955
qp03xj,4.0,0.3260382480574452
qp03xk,4.0,0.4482568301354106
qp03xm,4.0,0.8177207535708859
qp03xn,4.0,0.22370554526500075
qp03xp,4.0,0.515328808143422
qp03xq,4.0,0.48593834049108553
qp03xr,4.0,0.15588621050384563
qp03xs,4.0,0.3028583529665456
qp03xt,4.0,0.43925247053320926
qp03xu,4.0,0.1653790362999959
qp03xv,4.0,0.31193005875373997
qp03xw,4.0,1.0
qp03xx,4.0,1.0
qp03xy,4.0,0.664315919360813
qp03xz,4.0,0.3365492145509108
qp03y0,4.0,0.007214776241241183
qp03y1,4.0,0.009431302124680213
qp03y2,4.0,0.039796590259522535
qp03y3,4.0,0.002961289194740877
qp03y4,4.0,0.0
qp03y5,4.0,0.0
qp03y6,4.0,0.03683372930704962
qp03y7,4.0,0.07990560787958537
qp03y8,4.0,0.17043918364987498
qp03y9,4.0,0.1266153286300462
qp03yb,4.0,0.8187920035662337
qp03yc,4.0,0.19739250024528945
qp03yd,4.0,0.13757922629485703
qp03ye,4.0,0.09575566664979278
qp03yf,4.0,0.05927392705620328
qp03yg,4.0,0.3627888640612532
qp03yh,4.0,0.0
qp03yk,4.0,0.03623271216566677
qp03ym,4.0,0.014268242952888421
qp03yq,4.0,0.0019099701198499518
qp03yr,4.0,0.0
qp03ys,4.0,0.15661607286721826
qp03yt,4.0,0.09602923635265034
qp03yu,4.0,0.07774870834838346
qp03yv,4.0,0.049310393972788066
qp03yw,4.0,0.022740572411556262
qp03yx,4.0,0.05180810649257747
qp03yy,4.0,0.08240420984738334
qp03yz,4.0,0.051137004960008725
qp03z0,4.0,0.4013353704480084
qp03z1,4.0,0.03842198365540432
qp03z2,4.0,0.38858528576304197
qp03z3,4.0,0.0
qp03z4,4.0,0.07047361372315755
qp03z5,4.0,0.029286576754230687
qp03z6,4.0,0.0042952108218306095
qp03z7,4.0,0.014765051059026587
qp03z8,4.0,0.21894805919748075
qp03z9,4.0,0.20388826206619332
qp03zb,4.0,0.29921327806938314
qp03zc,4.0,0.20613004254317766
qp03zd,4.0,0.09710371492103345
qp03ze,4.0,0.12661983385691217
qp03zf,4.0,0.16081505494806214
qp03zg,4.0,0.054735832973825116
qp03zh,4.0,0.060682662136900586
qp03zj,4.0,0.0
qp03zk,4.0,0.023042087217250866
qp03zm,4.0,0.01492720762151398
qp03zn,4.0,0.025542353354887484
qp03zp,4.0,0.016265964759401584
qp03zq,4.0,0.0
qp03zr,4.0,0.016684496744758078
qp03zs,4.0,0.04270769864174383
qp03zt,4.0,0.21222826087163035
qp03zu,4.0,0.07130396360166057
qp03zv,4.0,0.348977300068846
qp03zw,4.0,0.018644312064745667
qp03zx,4.0,0.0
qp03zy,4.0,0.0
qp03zz,4.0,0.24593420072308836
qp06n8,4.0,0.009634429698066601
qp06n9,4.0,0.0037449338062571424
