geohash6,week_day,median_demand_per_week
qp09bd,1.0,0.04651049347156391
qp09be,1.0,0.044271894056649636
qp09bh,1.0,0.20223284673010694
qp09bj,1.0,0.11922180103522648
qp09bk,1.0,0.03410473641649685
qp09bm,1.0,0.07231728637497484
qp09bn,1.0,0.0415298094550544
qp09bp,1.0,0.026338779401403126
qp09bq,1.0,0.0
qp09br,1.0,0.0
qp09bt,1.0,0.004367984370096067
qp09bv,1.0,0.0
qp09bw,1.0,0.04805861164055675
qp09bx,1.0,0.0
qp09by,1.0,0.0
qp09bz,1.0,0.0
qp09c2,1.0,0.0
qp09c6,1.0,0.0
qp09c7,1.0,0.0
qp09c8,1.0,0.0005053093154308857
qp09c9,1.0,0.0
qp09cb,1.0,0.0
qp09cc,1.0,0.06378801532530295
qp09cd,1.0,0.0
qp09ce,1.0,0.0
qp09cf,1.0,0.0
qp09cg,1.0,0.0972050899699434
qp09ch,1.0,0.0
qp09cj,1.0,0.040721316689830235
qp09ck,1.0,0.0
qp09cm,1.0,0.01636839970389656
qp09cn,1.0,0.0
qp09cp,1.0,0.0
qp09cq,1.0,0.044397191357852875
qp09cr,1.0,0.0
qp09cs,1.0,0.0
qp09ct,1.0,0.01653926624703203
qp09cu,1.0,0.013627051239852181
qp09cv,1.0,0.10600872729554792
qp09cw,1.0,0.0
qp09cx,1.0,0.0
qp09cy,1.0,0.006534069317764455
qp09cz,1.0,0.0
qp09d0,1.0,0.0
qp09d1,1.0,0.010045457039940739
qp09d2,1.0,0.6607415089727517
qp09d3,1.0,0.6031581620495827
qp09d4,1.0,0.013716996064016693
qp09d5,1.0,0.08663971100689058
qp09d6,1.0,0.20102113721785164
qp09d7,1.0,0.17645601452091766
qp09d8,1.0,0.6193505551108476
qp09d9,1.0,1.0
qp09db,1.0,0.33858623609576477
qp09dc,1.0,0.5743251023974747
qp09dd,1.0,0.18945104164894422
qp09de,1.0,0.20026513908247665
qp09df,1.0,0.11051186636438154
qp09dg,1.0,0.13565842875825979
qp09dh,1.0,0.2046225656159461
qp09dj,1.0,0.16785434861191958
qp09dk,1.0,0.16824847432925938
qp09dm,1.0,0.04743122693913602
qp09dn,1.0,0.06461968996188935
qp09dp,1.0,0.036846816474608426
qp09dq,1.0,0.0
qp09dr,1.0,0.044692024401034994
qp09ds,1.0,0.016128333399746276
qp09dt,1.0,0.020706150655810086
qp09du,1.0,0.0
qp09dv,1.0,0.0
qp09dw,1.0,0.0
qp09dx,1.0,0.0
qp09dz,1.0,0.0
qp09e0,1.0,0.0
qp09e1,1.0,0.0
qp09e2,1.0,0.00526268494070621
qp09e3,1.0,0.02620297557977047
qp09e4,1.0,0.03401829715768835
qp09e5,1.0,1.0
qp09e6,1.0,0.011900294931244143
qp09e7,1.0,0.13630362634218793
qp09e8,1.0,0.07971278797138343
qp09e9,1.0,0.1437621708518363
qp09eb,1.0,0.019069061539882783
qp09ec,1.0,0.0
qp09ed,1.0,0.08217830765283596
qp09ee,1.0,0.005624188277695679
qp09ef,1.0,0.0
qp09eg,1.0,0.0
qp09eh,1.0,0.4012056194821801
qp09ej,1.0,0.03127762041206813
qp09ek,1.0,0.24553863814138016
qp09em,1.0,0.10562623920401513
qp09en,1.0,0.0075340630132221895
qp09ep,1.0,0.014101992259650146
qp09eq,1.0,0.5524020854052636
qp09er,1.0,0.057412823787637346
qp09es,1.0,0.0
qp09et,1.0,0.04340742690335322
qp09eu,1.0,0.006517394917406345
qp09ev,1.0,0.028168194991907536
qp09ew,1.0,0.11392024790648564
qp09ex,1.0,0.38977027574989176
qp09ey,1.0,0.030296492310760557
qp09ez,1.0,0.11088005439866166
qp09f0,1.0,0.02392090795191393
qp09f1,1.0,0.07370873005665236
qp09f2,1.0,0.0
qp09f3,1.0,0.04989211096000811
qp09f4,1.0,0.0
qp09f5,1.0,0.0
qp09f6,1.0,0.021029829105474792
qp09f7,1.0,0.02499234747223908
qp09f8,1.0,0.0
qp09f9,1.0,0.1155433342433495
qp09fb,1.0,0.013696635299119832
qp09fc,1.0,0.0
qp09fd,1.0,0.029294469122265833
qp09fe,1.0,0.0
qp09ff,1.0,0.0
qp09fg,1.0,0.04098350260603258
qp09fh,1.0,0.012793191376611859
qp09fj,1.0,0.07982473513096247
qp09fk,1.0,0.017584194795817
qp09fm,1.0,0.021366064517071504
qp09fq,1.0,0.06714637275813744
qp09fr,1.0,0.0
qp09fs,1.0,0.023909217795354494
qp09ft,1.0,0.3558479159139924
qp09fu,1.0,0.13700624431197855
qp09fv,1.0,0.0
qp09fw,1.0,0.0
qp09fx,1.0,0.02238865528866557
qp09fy,1.0,0.016218203697959135
qp09fz,1.0,0.09673306622908859
qp09g0,1.0,0.004483630053321919
qp09g1,1.0,0.08481360203104266
qp09g2,1.0,0.08772415563622839
qp09g3,1.0,0.006648497135793124
qp09g4,1.0,0.04221712254797216
qp09g5,1.0,0.10783930790194723
qp09g6,1.0,0.102414181011737
qp09g7,1.0,0.01321361252041836
qp09g8,1.0,0.08877528137519036
qp09g9,1.0,0.000625705320903327
qp09gb,1.0,0.04361350636691759
qp09gc,1.0,0.012241913645950647
qp09gd,1.0,0.0
qp09ge,1.0,0.0
qp09gf,1.0,0.0
qp09gg,1.0,0.0
qp09gh,1.0,0.03629184992137635
qp09gj,1.0,0.053243628892927206
qp09gk,1.0,0.1376320200150061
qp09gm,1.0,0.0
qp09gn,1.0,0.0
qp09gp,1.0,0.004655052009012608
qp09gq,1.0,0.01491674354018114
qp09gr,1.0,0.0
qp09gs,1.0,0.04037539753146546
qp09gt,1.0,0.032684166737611126
qp09gu,1.0,0.010705591262955427
qp09gv,1.0,0.03395998132052677
qp09gw,1.0,0.0434583061493357
qp09gx,1.0,0.08573599731019205
qp09gy,1.0,0.04748507257736455
qp09gz,1.0,0.010621474718363413
qp09h0,1.0,0.0008784006027200067
qp09h1,1.0,0.0
qp09h3,1.0,0.0
qp09h4,1.0,0.0
qp09h5,1.0,0.0037635877410108305
qp09h6,1.0,0.0
qp09h7,1.0,0.0
qp09he,1.0,0.0
qp09hh,1.0,0.13457127064468732
qp09hj,1.0,0.08751093106972146
qp09hk,1.0,0.0
qp09hm,1.0,0.046333842624246085
qp09hn,1.0,0.02083244013710987
qp09hp,1.0,0.0
qp09hq,1.0,0.0
qp09hr,1.0,0.0
qp09hs,1.0,0.01760561681079044
qp09ht,1.0,0.06760939719823716
qp09hv,1.0,0.034242666610945896
qp09hw,1.0,0.0
qp09hx,1.0,0.0
qp09hy,1.0,0.003628475002141611
qp09hz,1.0,0.0
qp09j5,1.0,0.0
qp09j7,1.0,0.0
qp09j9,1.0,0.0
qp09jb,1.0,0.0
qp09jc,1.0,0.0
qp09jd,1.0,0.0
qp09je,1.0,0.0
qp09jf,1.0,0.0
qp09jg,1.0,0.0
qp09jj,1.0,0.0
qp09jk,1.0,0.0
qp09jm,1.0,0.0
qp09jn,1.0,0.0
qp09jp,1.0,0.01853161662888448
qp09jq,1.0,0.05987465860396117
qp09jr,1.0,0.0
qp09js,1.0,0.0
qp09jt,1.0,0.0
qp09ju,1.0,0.0
qp09jv,1.0,0.0006657465313296247
qp09jw,1.0,0.0
qp09jx,1.0,0.0
qp09jy,1.0,0.0
qp09jz,1.0,0.0
qp09k0,1.0,0.0
qp09k1,1.0,0.016517703825146876
qp09k2,1.0,0.06991170781196496
qp09k3,1.0,0.030596439994725957
qp09k4,1.0,0.0
qp09k5,1.0,0.0
qp09k6,1.0,0.0
qp09k7,1.0,0.0
qp09k8,1.0,0.0
qp09k9,1.0,0.0
qp09kb,1.0,0.0
qp09kc,1.0,0.0
qp09kd,1.0,0.0
qp09ke,1.0,0.043233603926765576
qp09kf,1.0,0.0
qp09kg,1.0,0.0
qp09kj,1.0,0.0010217167012375765
qp09km,1.0,0.0
qp09kn,1.0,0.0
qp09kq,1.0,0.0
qp09kr,1.0,0.0
qp09ks,1.0,0.0
qp09kt,1.0,0.05417223439248784
qp09ku,1.0,0.0
qp09kv,1.0,0.1847003819109783
qp09kw,1.0,0.04657233096762217
qp09kx,1.0,0.0476985259704805
qp09ky,1.0,0.00135013568023948
qp09kz,1.0,0.2642932482243574
qp09m0,1.0,0.02839244479245198
qp09m1,1.0,0.0
qp09m2,1.0,0.003089169014504992
qp09m3,1.0,0.0
qp09m6,1.0,0.0
qp09m7,1.0,0.0
qp09m8,1.0,0.0
qp09m9,1.0,0.0
qp09mb,1.0,0.0
qp09mc,1.0,0.0
qp09md,1.0,0.0
qp09me,1.0,0.0
qp09mf,1.0,0.0
qp09mj,1.0,0.0
qp09mm,1.0,0.0
qp09mn,1.0,0.0
qp09mp,1.0,0.08840603829406951
qp09mq,1.0,0.0
qp09mr,1.0,0.0008288858019076528
qp09ms,1.0,0.0
qp09mt,1.0,0.0
qp09mu,1.0,0.0
qp09mw,1.0,0.0
qp09mx,1.0,0.018539529581441255
qp09my,1.0,0.0
qp09mz,1.0,0.0
qp09n0,1.0,0.0
qp09n1,1.0,0.0
qp09n4,1.0,0.0
qp09n5,1.0,0.0
qp09np,1.0,0.0
qp09q0,1.0,0.0
qp09q1,1.0,0.0
qp09q4,1.0,0.0
qp09q5,1.0,0.0
qp09qh,1.0,0.0
qp09qj,1.0,0.0
qp09qn,1.0,0.0
qp09qp,1.0,0.0
qp09s0,1.0,0.0
qp09s1,1.0,0.0
qp09s2,1.0,0.0
qp09s3,1.0,0.0
qp09s4,1.0,0.0
qp09s5,1.0,0.0
qp09s6,1.0,0.09187049026219234
qp09s7,1.0,0.14414336960083501
qp09s8,1.0,0.12308049030552742
qp09s9,1.0,0.19853657331639082
qp09sb,1.0,0.05492829403591798
qp09sc,1.0,0.002391281610990884
qp09sd,1.0,0.13770224107543627
qp09se,1.0,0.14600419118174032
qp09sf,1.0,0.0281838532448205
qp09sg,1.0,0.003952466500756361
qp09sh,1.0,0.07784391362146174
qp09sj,1.0,0.03245558251990187
qp09sk,1.0,0.0996615017436593
qp09sm,1.0,0.06177498607637977
qp09sn,1.0,0.09234366853675213
qp09sp,1.0,0.2545665618581814
qp09sq,1.0,0.038448691892552574
qp09sr,1.0,0.053467232510470655
qp09ss,1.0,0.06462871957084225
qp09st,1.0,0.005066994506052155
qp09su,1.0,0.00965436152239444
qp09sv,1.0,0.0
qp09sw,1.0,0.1056690878295536
qp09sx,1.0,0.09174495838231353
qp09sy,1.0,0.010875655397164338
qp09sz,1.0,0.08290105835499428
qp09t0,1.0,0.18174003292902718
qp09t1,1.0,0.0
qp09t2,1.0,0.03535321235156952
qp09t3,1.0,0.0
qp09t4,1.0,0.03746950850349027
qp09t5,1.0,0.025278038533608528
qp09t8,1.0,0.08635125939603361
qp09t9,1.0,0.0
qp09tb,1.0,0.0
qp09te,1.0,0.0
qp09tg,1.0,0.0
qp09th,1.0,0.0
qp09tj,1.0,0.007446689903671575
qp09tk,1.0,0.0
qp09tm,1.0,0.000629656012756755
qp09tn,1.0,0.02118839510937353
qp09tp,1.0,0.07946969186068537
qp09tq,1.0,0.0
qp09tr,1.0,0.13906641257775923
qp09ts,1.0,0.0
qp09tt,1.0,0.0
qp09tu,1.0,0.0
qp09tv,1.0,0.0
qp09tw,1.0,0.01746809480913144
qp09tx,1.0,0.03366146820146397
qp09ty,1.0,0.0
qp09u0,1.0,0.2377929646766213
qp09u1,1.0,0.14468276155633608
qp09u2,1.0,0.015860841365832302
qp09u3,1.0,0.0
qp09u4,1.0,0.00897366064274355
qp09u5,1.0,0.007143024398566702
qp09u6,1.0,0.00011376701749062713
qp09u7,1.0,0.0
qp09u8,1.0,0.057771326291046685
qp09u9,1.0,0.0
qp09ub,1.0,0.0
qp09uc,1.0,0.0
qp09ud,1.0,0.007051115210220657
qp09ue,1.0,0.12266161020084895
qp09uf,1.0,0.00798982087318344
qp09ug,1.0,0.0
qp09uh,1.0,0.0
qp09uj,1.0,0.0
qp09uk,1.0,0.0103709143474877
qp09um,1.0,0.010844522392874197
qp09un,1.0,0.0
qp09up,1.0,0.0
qp09uq,1.0,0.0
qp09ur,1.0,0.0
qp09us,1.0,0.023413697666082537
qp09ut,1.0,0.06137025352161782
qp09uu,1.0,0.022266032640568194
qp09uv,1.0,0.2839242650309465
qp09uw,1.0,0.021952717049607773
qp09ux,1.0,0.021379010615504165
qp09uy,1.0,0.39768601745156706
qp09uz,1.0,0.29528218095703174
qp09v0,1.0,0.23646942313393
qp09v1,1.0,0.1190591597967181
qp09v2,1.0,0.026612482302478355
qp09v3,1.0,0.0
qp09v4,1.0,0.01749382288440489
qp09v5,1.0,0.0
qp09v6,1.0,0.01767617333311652
qp09v7,1.0,0.0
qp09v8,1.0,0.0
qp09v9,1.0,0.0
qp09vb,1.0,0.0
qp09vc,1.0,0.0
qp09vd,1.0,0.0
qp09ve,1.0,0.0
qp09vf,1.0,0.0
qp09vg,1.0,0.01886083355460278
qp09vh,1.0,0.0
qp09vj,1.0,0.05888817460219527
qp09vk,1.0,0.2037418197986427
qp09vm,1.0,0.15215050270398295
qp09vn,1.0,0.05256138133105397
qp09vp,1.0,0.0
qp09vq,1.0,0.10250868010652459
qp09vr,1.0,0.006282242637711912
qp09vs,1.0,0.0
qp09vt,1.0,0.0
qp09vu,1.0,0.0
qp09vv,1.0,0.0
qp09vw,1.0,0.0
qp09vx,1.0,0.0
qp09vy,1.0,0.016020251315358832
qp09vz,1.0,0.0
qp09w0,1.0,0.0
qp09w1,1.0,0.0
qp09w4,1.0,0.0
qp09w5,1.0,0.051237048823928155
qp09wh,1.0,0.0
qp09wn,1.0,0.0
qp09wp,1.0,0.0
qp09y0,1.0,0.0
qp09y1,1.0,0.0
qp09y4,1.0,0.0
qp09y5,1.0,0.0
qp09yh,1.0,0.0518994379808425
qp09yj,1.0,0.06891589093219405
qp09yn,1.0,0.06564534605034704
qp09yp,1.0,0.005119953323848006
qp0d00,1.0,0.05043050113008154
qp0d01,1.0,0.007083518696004315
qp0d02,1.0,0.0
qp0d03,1.0,0.0
qp0d04,1.0,0.0
qp0d05,1.0,0.0
qp0d06,1.0,0.005197946507920983
qp0d07,1.0,0.0
qp0d08,1.0,0.0
qp0d0b,1.0,0.0
qp0d0c,1.0,0.0
qp0d0f,1.0,0.009563975611036574
qp0d0g,1.0,0.0
qp0d0h,1.0,0.049000367315483115
qp0d0j,1.0,0.01655422787997776
qp0d0k,1.0,0.0006821528201734389
qp0d0m,1.0,0.0
qp0d0n,1.0,0.005008341759879383
qp0d0q,1.0,0.0
qp0d0s,1.0,0.0
qp0d0t,1.0,0.0
qp0d0u,1.0,0.0
qp0d0v,1.0,0.0
qp0d0w,1.0,0.0042099043735227566
qp0d0y,1.0,0.0
qp0d10,1.0,0.0
qp0d11,1.0,0.0
qp0d12,1.0,0.0
qp0d13,1.0,0.0
qp0d14,1.0,0.0
qp0d15,1.0,0.02706515356770141
qp0d16,1.0,0.0
qp0d17,1.0,0.0
qp0d18,1.0,0.0
qp0d19,1.0,0.0
qp0d1b,1.0,0.0
qp0d1c,1.0,0.0
qp0d1d,1.0,0.0
qp0d1e,1.0,0.0
qp0d1f,1.0,0.0
qp0d1g,1.0,0.0
qp0d1h,1.0,0.03623921269967466
qp0d1j,1.0,0.0
qp0d1k,1.0,0.0
qp0d1m,1.0,0.03216580283037509
qp0d1n,1.0,0.0
qp0d1q,1.0,0.0
qp0d1s,1.0,0.0
qp0d1t,1.0,0.0
qp0d1u,1.0,0.0
qp0d1v,1.0,0.0
qp0d1w,1.0,0.0
qp0d1y,1.0,0.0
qp0d42,1.0,0.0
qp0d43,1.0,0.0
qp0d44,1.0,0.0
qp0d48,1.0,0.05899452118191611
qp0d49,1.0,0.04201507262808013
qp0d4b,1.0,0.11334307396892318
qp0d4c,1.0,0.03825116170480007
qp0d4d,1.0,0.0
qp0d4e,1.0,0.07266162287090494
qp0d4f,1.0,0.0
qp0d4g,1.0,0.0
qp0d4h,1.0,0.0
qp0d4j,1.0,0.0
qp0d4m,1.0,0.0
qp0d4n,1.0,0.001274157937075774
qp0d4q,1.0,0.05287433206131509
qp0d4s,1.0,0.08853279345420648
qp0d4t,1.0,0.05198919708307165
qp0d4u,1.0,0.0
qp0d4v,1.0,0.0
qp0d4w,1.0,0.11213337847248968
qp0d4y,1.0,0.0
qp0d50,1.0,0.08923233920246257
qp0d51,1.0,0.03962145894334915
qp0d52,1.0,0.04800795344490278
qp0d53,1.0,0.06722524987203876
qp0d54,1.0,0.020862067056412963
qp0d55,1.0,0.0
qp0d56,1.0,0.0
qp0d57,1.0,0.0
qp0d58,1.0,0.03744386241270975
qp0d59,1.0,0.0
qp0d5b,1.0,0.003628799908526863
qp0d5c,1.0,0.0
qp0d5d,1.0,0.0
qp0d5e,1.0,0.0
qp0d5f,1.0,0.002879497385559391
qp0d5g,1.0,0.0
qp0d5h,1.0,0.0
qp0d5j,1.0,0.0
qp0d5k,1.0,0.0
qp0d5m,1.0,0.0
qp0d5n,1.0,0.0
qp0d5q,1.0,0.0
qp0d5s,1.0,0.0
qp0d5t,1.0,0.0
qp0d5u,1.0,0.0
qp0dh0,1.0,0.02055832422866741
qp0dh1,1.0,0.0
qp0dh2,1.0,0.0
qp0dh3,1.0,0.0
qp0dh4,1.0,0.023763282131740837
qp0dh5,1.0,0.0
qp0dh6,1.0,0.0
qp0dh7,1.0,0.0
qp0dh8,1.0,0.059625108632290987
qp0dh9,1.0,0.07978843122867198
qp0dhb,1.0,0.1663256313315487
qp0dhc,1.0,0.0
qp0dhd,1.0,0.0
qp0dhe,1.0,0.1265132691415511
qp0dhf,1.0,0.0
qp0dhg,1.0,0.0032484155178210444
qp0dhh,1.0,0.0
qp0dhj,1.0,0.0
qp0dhk,1.0,0.012241143947031349
qp0dhm,1.0,0.0
qp0dhq,1.0,0.0
qp0dhs,1.0,0.027365233356692956
qp0dht,1.0,0.09280494253891403
qp0dhu,1.0,0.0
qp0dhv,1.0,0.0
qp0dhw,1.0,0.07346226546590462
qp0dhy,1.0,0.0
qp0dj0,1.0,0.13142986965622822
qp0dj1,1.0,0.14597840993357758
qp0dj2,1.0,0.0
qp0dj3,1.0,0.0
qp0dj4,1.0,0.021234491007225513
qp0dj5,1.0,0.03157115776862304
qp0dj6,1.0,0.012423471573899773
qp0dj7,1.0,0.06945303123203606
qp0dj8,1.0,0.0
qp0dj9,1.0,0.0
qp0djb,1.0,0.0
qp0djc,1.0,0.0
qp0djd,1.0,0.0
qp0dje,1.0,0.0
qp0djf,1.0,0.0
qp0djg,1.0,0.0
qp0djh,1.0,0.005100463975023263
qp0djj,1.0,0.0
qp0djk,1.0,0.0023515018548558335
qp0djm,1.0,0.017593922236608314
qp0djn,1.0,0.0
qp0djq,1.0,0.004098543495567486
qp0djs,1.0,0.0
qp0djt,1.0,0.0
qp0dju,1.0,0.0
qp0djv,1.0,0.0
qp0djw,1.0,0.0
qp0djy,1.0,0.0
qp0dn0,1.0,0.0
qp0dn1,1.0,0.0
qp0dn4,1.0,0.0
qp0dn5,1.0,0.0
qp0dnh,1.0,0.0
qp0dnj,1.0,0.0
qp0dnn,1.0,0.0
qp02yc,2.0,0.0
qp02yf,2.0,0.0
qp02yv,2.0,0.0
qp02yy,2.0,0.0
qp02yz,2.0,0.0
qp02z1,2.0,0.0
qp02z3,2.0,0.0
qp02z4,2.0,0.0
qp02z5,2.0,0.0
qp02z6,2.0,0.0
qp02z7,2.0,0.0
qp02z9,2.0,0.0
qp02zc,2.0,0.0
qp02zd,2.0,0.0
qp02ze,2.0,0.001377866959303864
qp02zf,2.0,0.0
qp02zg,2.0,0.0
qp02zh,2.0,0.0
qp02zj,2.0,0.02251837701127341
qp02zk,2.0,0.0
qp02zm,2.0,0.005417142507288459
qp02zn,2.0,0.016379307870092587
qp02zp,2.0,0.0
qp02zq,2.0,0.0
qp02zr,2.0,0.02640484682114922
qp02zs,2.0,0.0
qp02zt,2.0,0.10257578185028593
qp02zu,2.0,0.0
qp02zv,2.0,0.0
qp02zw,2.0,0.47959757891181265
qp02zx,2.0,0.18959932667237345
qp02zy,2.0,0.06764071588546959
qp02zz,2.0,0.33311745896878064
qp03jq,2.0,0.016008407829057686
qp03jr,2.0,0.019222252196497033
qp03jw,2.0,0.0175240659001401
qp03jx,2.0,0.011529220550647007
qp03jy,2.0,0.017483637463426446
qp03jz,2.0,0.015903506357528942
qp03m2,2.0,0.006203270004860579
qp03m3,2.0,0.0
qp03m6,2.0,0.04870678416539936
qp03m7,2.0,0.008426117943960861
qp03m8,2.0,0.015985353310185905
qp03m9,2.0,0.012592399863318206
qp03mb,2.0,0.05958073259491654
qp03mc,2.0,0.017517352656408275
qp03md,2.0,0.008901206690002274
qp03me,2.0,0.029145065255232687
qp03mf,2.0,0.027178736821215282
qp03mg,2.0,0.12594590291674645
qp03mk,2.0,0.002558860704385821
qp03mm,2.0,0.0
qp03mq,2.0,0.0018246784337479977
qp03mr,2.0,0.0
qp03ms,2.0,0.010311509968079346
qp03mt,2.0,0.023313434184424876
qp03mu,2.0,0.039964517382146
qp03mv,2.0,0.0514561503680669
qp03mw,2.0,0.028231353692817297
qp03mx,2.0,0.0
qp03my,2.0,0.057159197412553
qp03mz,2.0,0.037012272359046305
qp03nb,2.0,0.0
qp03nd,2.0,0.0
qp03nf,2.0,0.0
qp03nn,2.0,0.0
qp03np,2.0,0.0
qp03nq,2.0,0.060337426481641775
qp03nr,2.0,0.08154308854396253
qp03nw,2.0,0.056527722815073955
qp03nx,2.0,0.058196080254190846
qp03ny,2.0,0.13719225248737676
qp03nz,2.0,0.1753505200845638
qp03p0,2.0,0.0
qp03p1,2.0,0.0
qp03p2,2.0,0.09660302136729401
qp03p3,2.0,0.01772486760628665
qp03p4,2.0,0.0
qp03p5,2.0,0.0
qp03p6,2.0,0.001938847921918196
qp03p7,2.0,0.0
qp03p8,2.0,0.03315648878612089
qp03p9,2.0,0.007059804642631051
qp03pb,2.0,0.0551082764603425
qp03pc,2.0,0.0
qp03pd,2.0,0.04103233442119353
qp03pe,2.0,0.03091400690840571
qp03pf,2.0,0.0
qp03pg,2.0,0.0
qp03pj,2.0,0.0
qp03pk,2.0,0.0
qp03pm,2.0,0.0
qp03pn,2.0,0.03161897626635714
qp03pp,2.0,0.18626578998759016
qp03pq,2.0,0.04105072666245152
qp03pr,2.0,0.18916089056346025
qp03ps,2.0,0.0
qp03pt,2.0,0.0
qp03pu,2.0,0.0
qp03pv,2.0,0.0
qp03pw,2.0,0.020865068851686406
qp03px,2.0,0.05156543992303357
qp03py,2.0,0.007745370270258926
qp03pz,2.0,0.03127486989762855
qp03q0,2.0,0.01707112251005051
qp03q1,2.0,0.02861833371341859
qp03q2,2.0,0.10387948454204403
qp03q3,2.0,0.06154410729563285
qp03q4,2.0,0.03210430502243515
qp03q5,2.0,0.06043407303104416
qp03q6,2.0,0.05186507099854931
qp03q7,2.0,0.05073780623479984
qp03q8,2.0,0.05985861596907422
qp03q9,2.0,0.10964910939959213
qp03qb,2.0,0.09909189773393628
qp03qc,2.0,0.09299050756046745
qp03qd,2.0,0.12550063046148927
qp03qe,2.0,0.10034438637986876
qp03qf,2.0,0.22825190153094413
qp03qg,2.0,0.553338130151354
qp03qh,2.0,0.046644984224650105
qp03qj,2.0,0.23066526217589917
qp03qk,2.0,0.02330161993901704
qp03qm,2.0,0.24159051786349806
qp03qn,2.0,0.03286026775092796
qp03qp,2.0,0.0
qp03qq,2.0,0.043492399095901704
qp03qr,2.0,0.00408837268895982
qp03qs,2.0,0.10916235739398716
qp03qt,2.0,0.0
qp03qu,2.0,0.12142010830439251
qp03qv,2.0,0.0850708377787622
qp03qw,2.0,0.0
qp03qx,2.0,0.010075743985534187
qp03qy,2.0,0.20406582688924985
qp03qz,2.0,0.01785256316996868
qp03r0,2.0,0.17708028122728034
qp03r1,2.0,0.18734307481364187
qp03r2,2.0,0.2959155594911033
qp03r3,2.0,0.15791994517926838
qp03r4,2.0,0.10957351396932766
qp03r5,2.0,0.06948020587962876
qp03r6,2.0,0.12657491171653595
qp03r7,2.0,0.018209767346188642
qp03r8,2.0,0.07066192955306237
qp03r9,2.0,0.12597599573190849
qp03rb,2.0,0.02225423209159288
qp03rc,2.0,0.01351788171260579
qp03rd,2.0,0.05094315140296807
qp03re,2.0,0.1468123720637139
qp03rf,2.0,0.08908577553311903
qp03rg,2.0,0.06945860232037163
qp03rh,2.0,0.11867882872813743
qp03rj,2.0,0.06905912530284786
qp03rk,2.0,0.06685005963006718
qp03rm,2.0,0.1501733904991131
qp03rn,2.0,0.08674509301320396
qp03rp,2.0,0.09216577869176992
qp03rq,2.0,0.08059752427821407
qp03rr,2.0,0.08049769960188989
qp03rs,2.0,0.03335370268663788
qp03rt,2.0,0.13999699796027618
qp03ru,2.0,0.07653976117211077
qp03rv,2.0,0.0948415052537005
qp03rw,2.0,0.16666367633885487
qp03rx,2.0,0.0741189898835306
qp03ry,2.0,0.11838816037425139
qp03rz,2.0,0.0783598838638355
qp03t2,2.0,0.0
qp03t3,2.0,0.007717309408167179
qp03t6,2.0,0.007721659975615223
qp03t7,2.0,0.012923192234476046
qp03t8,2.0,0.03780723751201917
qp03t9,2.0,0.04210349407548335
qp03tb,2.0,0.04942625521925797
qp03tc,2.0,0.07761502738525353
qp03td,2.0,0.009360465028906874
qp03te,2.0,0.004080121454346844
qp03tf,2.0,0.02251230716222897
qp03tg,2.0,0.015301796862689912
qp03tk,2.0,0.0
qp03tm,2.0,0.0
qp03tq,2.0,0.0
qp03tr,2.0,0.0
qp03ts,2.0,0.035247751723642445
qp03tt,2.0,0.0
qp03tu,2.0,0.025961340753426626
qp03tv,2.0,0.018415152805722833
qp03tw,2.0,0.0036630791933131308
qp03tx,2.0,0.003162412416841001
qp03ty,2.0,0.016739161256202735
qp03tz,2.0,0.004239736974944086
qp03v2,2.0,0.0
qp03v3,2.0,0.0
qp03v9,2.0,0.0
qp03vb,2.0,0.009278068486013789
qp03vc,2.0,0.0
qp03vd,2.0,0.0
qp03vf,2.0,0.0
qp03w0,2.0,0.0742775229006649
qp03w1,2.0,0.12533197095826154
qp03w2,2.0,0.013760001137419042
qp03w3,2.0,0.09272900087044218
qp03w4,2.0,0.07900411990060023
qp03w5,2.0,0.04850033653646746
qp03w6,2.0,0.05783741530450326
qp03w7,2.0,0.03992791583068589
qp03w8,2.0,0.23670174269160388
qp03w9,2.0,0.8800055140852229
qp03wb,2.0,0.028704410433204687
qp03wc,2.0,0.2640104442372064
qp03wd,2.0,0.5081906389462651
qp03we,2.0,0.26620175070198804
qp03wf,2.0,0.7270385012196807
qp03wg,2.0,0.6044674403892376
qp03wh,2.0,0.02734198953368005
qp03wj,2.0,0.03579716190102303
qp03wk,2.0,0.05349576620332572
qp03wm,2.0,0.08153757138446621
qp03wn,2.0,0.049992763688881434
qp03wp,2.0,0.016009762858912764
qp03wq,2.0,0.044395420859611574
qp03wr,2.0,0.059947036967887946
qp03ws,2.0,0.1399835177504532
qp03wt,2.0,0.08170982642499304
qp03wu,2.0,0.4093592128349356
qp03wv,2.0,0.12303545872255889
qp03ww,2.0,0.06829491395808189
qp03wx,2.0,0.09870048211930013
qp03wy,2.0,0.2715472880709563
qp03wz,2.0,1.0
qp03x0,2.0,0.03765531292387602
qp03x1,2.0,0.15761932414741897
qp03x2,2.0,0.11836622778406192
qp03x3,2.0,0.11128350236878481
qp03x4,2.0,0.059663228102901186
qp03x5,2.0,0.21063444027121642
qp03x6,2.0,0.08968697148363627
qp03x7,2.0,0.18022649025804827
qp03x8,2.0,0.09449521204700823
qp03x9,2.0,0.05786794253777755
qp03xb,2.0,0.0397048202034162
qp03xc,2.0,0.03400082859070594
qp03xd,2.0,0.06726819186836842
qp03xe,2.0,0.11092926540345327
qp03xf,2.0,0.12947100357719593
qp03xg,2.0,0.1354992750380763
qp03xh,2.0,0.2275066313141639
