geohash6,week_day,mean_demand_per_week
qp09jt,1.0,0.0008586986126527701
qp09ju,1.0,0.00010937797811251056
qp09jv,1.0,0.014082699638539756
qp09jw,1.0,0.0
qp09jx,1.0,0.0015974306821306278
qp09jy,1.0,0.0
qp09jz,1.0,0.000342271076056182
qp09k0,1.0,0.005921978644432254
qp09k1,1.0,0.025383994744460372
qp09k2,1.0,0.07817192427254491
qp09k3,1.0,0.034645381404364524
qp09k4,1.0,0.008012711392334027
qp09k5,1.0,0.0002685956216650642
qp09k6,1.0,0.007621297681449662
qp09k7,1.0,0.0
qp09k8,1.0,0.006115662308663216
qp09k9,1.0,0.0019615237284777453
qp09kb,1.0,0.009466628465219219
qp09kc,1.0,0.009597135446037085
qp09kd,1.0,0.0005654123822246035
qp09ke,1.0,0.047110820579537756
qp09kf,1.0,0.007838525345764907
qp09kg,1.0,3.914684651757686e-06
qp09kj,1.0,0.014824087745871658
qp09km,1.0,0.0
qp09kn,1.0,0.0008473572672345776
qp09kq,1.0,0.00043964308921780033
qp09kr,1.0,0.011115913465790033
qp09ks,1.0,0.0035920458502591195
qp09kt,1.0,0.07657829723628143
qp09ku,1.0,0.009728918763160206
qp09kv,1.0,0.17780313869364672
qp09kw,1.0,0.05205174615545396
qp09kx,1.0,0.05952700941416357
qp09ky,1.0,0.014505868101302393
qp09kz,1.0,0.24880611842591754
qp09m0,1.0,0.031105156530725566
qp09m1,1.0,0.00470068230811308
qp09m2,1.0,0.010995651044777616
qp09m3,1.0,7.849599376035271e-05
qp09m6,1.0,0.0
qp09m7,1.0,1.0063009443695998e-05
qp09m8,1.0,9.312033959929393e-05
qp09m9,1.0,0.00033139921739961
qp09mb,1.0,0.0002389600839589823
qp09mc,1.0,8.293389750988328e-05
qp09md,1.0,5.371903656206269e-06
qp09me,1.0,0.004126656692846329
qp09mf,1.0,0.0
qp09mj,1.0,0.0014243444849232807
qp09mm,1.0,4.6775894747345556e-05
qp09mn,1.0,0.011339403050872141
qp09mp,1.0,0.09163580766993752
qp09mq,1.0,0.002587545034637156
qp09mr,1.0,0.011090254161656158
qp09ms,1.0,0.002999786948967514
qp09mt,1.0,0.00889493603954841
qp09mu,1.0,0.005615346532121618
qp09mw,1.0,0.006326660649905321
qp09mx,1.0,0.02599641896997975
qp09my,1.0,0.0
qp09mz,1.0,0.0015688137642156069
qp09n0,1.0,0.0
qp09n1,1.0,0.0
qp09n4,1.0,4.239110257895251e-05
qp09n5,1.0,0.0
qp09np,1.0,0.00023733858522937315
qp09q0,1.0,2.2116195906272453e-05
qp09q1,1.0,2.993542666363828e-05
qp09q4,1.0,0.0
qp09q5,1.0,0.004985409579517887
qp09qh,1.0,2.0266609939933632e-05
qp09qj,1.0,6.634114645507644e-05
qp09qn,1.0,0.0002795768860713231
qp09qp,1.0,0.0020901451147829256
qp09s0,1.0,0.0
qp09s1,1.0,0.001482499955199444
qp09s2,1.0,0.0067714400640227585
qp09s3,1.0,0.006910575198520261
qp09s4,1.0,0.0002536920052286245
qp09s5,1.0,0.0
qp09s6,1.0,0.10480055251536427
qp09s7,1.0,0.1459362305279413
qp09s8,1.0,0.1711525543666705
qp09s9,1.0,0.2098787663229432
qp09sb,1.0,0.05693373376489997
qp09sc,1.0,0.01433915162040511
qp09sd,1.0,0.1464353272828617
qp09se,1.0,0.1416892438449678
qp09sf,1.0,0.04136052360996109
qp09sg,1.0,0.017397090738725782
qp09sh,1.0,0.0849380159922322
qp09sj,1.0,0.03525869577379745
qp09sk,1.0,0.09481366346607605
qp09sm,1.0,0.06527251364180961
qp09sn,1.0,0.11807240640972014
qp09sp,1.0,0.2542983302264658
qp09sq,1.0,0.04308818739694068
qp09sr,1.0,0.08261031592190195
qp09ss,1.0,0.06973774200147582
qp09st,1.0,0.013923563159192522
qp09su,1.0,0.01805567792750007
qp09sv,1.0,0.009319563465942994
qp09sw,1.0,0.10085426765643984
qp09sx,1.0,0.0859711133954154
qp09sy,1.0,0.018100804940917245
qp09sz,1.0,0.08886656375596404
qp09t0,1.0,0.17171653423307562
qp09t1,1.0,0.00033929008222155786
qp09t2,1.0,0.03939435923551127
qp09t3,1.0,7.02455640794669e-05
qp09t4,1.0,0.0440099846170228
qp09t5,1.0,0.03224312752774102
qp09t8,1.0,0.09408126569950089
qp09t9,1.0,0.005611333673723935
qp09tb,1.0,1.6809944662400592e-05
qp09te,1.0,0.0
qp09tg,1.0,0.0
qp09th,1.0,0.006791499480809988
qp09tj,1.0,0.01712109073977923
qp09tk,1.0,0.002126854033210105
qp09tm,1.0,0.011159559501081289
qp09tn,1.0,0.03402769152366082
qp09tp,1.0,0.07672584862402483
qp09tq,1.0,0.009431038504985239
qp09tr,1.0,0.1282302708620062
qp09ts,1.0,0.00017644101097680665
qp09tt,1.0,0.012191165048467666
qp09tu,1.0,0.0007013458127358675
qp09tv,1.0,8.863285280773521e-05
qp09tw,1.0,0.024959623133521305
qp09tx,1.0,0.05367186745024361
qp09ty,1.0,0.00024147950126377323
qp09u0,1.0,0.2293342994685435
qp09u1,1.0,0.17333170139337514
qp09u2,1.0,0.021776602599550925
qp09u3,1.0,0.01467010321257584
qp09u4,1.0,0.0366766381162275
qp09u5,1.0,0.025083155049723353
qp09u6,1.0,0.01890500274641388
qp09u7,1.0,0.020271699311996537
qp09u8,1.0,0.060501503049141654
qp09u9,1.0,0.0031650124056460307
qp09ub,1.0,0.008643421039837496
qp09uc,1.0,0.010090009085189349
qp09ud,1.0,0.016388866091267152
qp09ue,1.0,0.11370545415141296
qp09uf,1.0,0.01610252070728096
qp09ug,1.0,0.015910391760594805
qp09uh,1.0,0.004080012751443824
qp09uj,1.0,0.01026859192155441
qp09uk,1.0,0.019532632938440368
qp09um,1.0,0.01864409681027844
qp09un,1.0,0.008592524351062733
qp09up,1.0,0.004853914560086978
qp09uq,1.0,0.004952853342384225
qp09ur,1.0,0.0009923493245435793
qp09us,1.0,0.02893071957476415
qp09ut,1.0,0.06473634555062824
qp09uu,1.0,0.029834564511753828
qp09uv,1.0,0.26875490438182226
qp09uw,1.0,0.029117975102478832
qp09ux,1.0,0.02558470269115355
qp09uy,1.0,0.4831759534143004
qp09uz,1.0,0.32420995763578253
qp09v0,1.0,0.234843604077308
qp09v1,1.0,0.11545840387240727
qp09v2,1.0,0.03584985909415091
qp09v3,1.0,0.000850560750576157
qp09v4,1.0,0.033377626264114786
qp09v5,1.0,6.734507942893546e-06
qp09v6,1.0,0.030029525947926915
qp09v7,1.0,0.0007519749446427837
qp09v8,1.0,0.00047363802086601337
qp09v9,1.0,0.0
qp09vb,1.0,0.0
qp09vc,1.0,1.8778355540198552e-05
qp09vd,1.0,0.0013553244853012215
qp09ve,1.0,0.006451192683035818
qp09vf,1.0,0.0004557669825569112
qp09vg,1.0,0.03642721515091176
qp09vh,1.0,0.00022487106876850906
qp09vj,1.0,0.06302615890513893
qp09vk,1.0,0.18590172390062543
qp09vm,1.0,0.14414738022969117
qp09vn,1.0,0.06950687336830454
qp09vp,1.0,0.019830685743815538
qp09vq,1.0,0.10593066420370141
qp09vr,1.0,0.015986867976760633
qp09vs,1.0,0.008563220181707612
qp09vt,1.0,0.009650796907479593
qp09vu,1.0,0.008702403452909556
qp09vv,1.0,0.003279124739524648
qp09vw,1.0,0.00025780149348696775
qp09vx,1.0,0.012955787549337554
qp09vy,1.0,0.025964031499068795
qp09vz,1.0,0.002132798924335524
qp09w0,1.0,9.955172515595566e-06
qp09w1,1.0,0.0
qp09w4,1.0,0.0
qp09w5,1.0,0.07846628870765592
qp09wh,1.0,0.0
qp09wn,1.0,0.0
qp09wp,1.0,0.0012013861561843836
qp09y0,1.0,0.000238985871717476
qp09y1,1.0,0.005352876927097609
qp09y4,1.0,0.0006289041521521943
qp09y5,1.0,0.00300814620889699
qp09yh,1.0,0.06176720384863147
qp09yj,1.0,0.08222027611888011
qp09yn,1.0,0.06776627737738096
qp09yp,1.0,0.015275357173708466
qp0d00,1.0,0.04982369311991886
qp0d01,1.0,0.010547231331832819
qp0d02,1.0,0.0004071090509963802
qp0d03,1.0,0.0037603316600131583
qp0d04,1.0,0.0009777672844877086
qp0d05,1.0,0.0010880890427440448
qp0d06,1.0,0.007653845701951161
qp0d07,1.0,0.0023460999693126574
qp0d08,1.0,0.0
qp0d0b,1.0,0.00020291525401807783
qp0d0c,1.0,0.005743412818521692
qp0d0f,1.0,0.018238270807451242
qp0d0g,1.0,0.00017099333363432807
qp0d0h,1.0,0.0465345650312892
qp0d0j,1.0,0.02049484717493085
qp0d0k,1.0,0.0051359479045396846
qp0d0m,1.0,0.0035622531849456717
qp0d0n,1.0,0.008379725843156747
qp0d0q,1.0,0.0038410273375081546
qp0d0s,1.0,5.041481661465956e-05
qp0d0t,1.0,0.0019838112904172383
qp0d0u,1.0,0.0001650366942619721
qp0d0v,1.0,0.0006130270156690019
qp0d0w,1.0,0.009699376815647582
qp0d0y,1.0,0.0008570048227209861
qp0d10,1.0,0.004545594822586188
qp0d11,1.0,0.001543501366986747
qp0d12,1.0,0.004612739311324805
qp0d13,1.0,0.009162611106966027
qp0d14,1.0,0.001357883516047228
qp0d15,1.0,0.03918844305202203
qp0d16,1.0,0.001842911394872536
qp0d17,1.0,0.0029331492661192767
qp0d18,1.0,0.007822066226972972
qp0d19,1.0,0.008492941308574482
qp0d1b,1.0,0.0020419640317739162
qp0d1c,1.0,0.002058433499757254
qp0d1d,1.0,0.005029951358777377
qp0d1e,1.0,0.0026400385857639538
qp0d1f,1.0,0.003592337285482655
qp0d1g,1.0,0.004248045712556587
qp0d1h,1.0,0.041878460737055714
qp0d1j,1.0,0.0020204471791968196
qp0d1k,1.0,0.0035207573406866584
qp0d1m,1.0,0.04388555998838115
qp0d1n,1.0,0.007264269838439186
qp0d1q,1.0,0.0052426504276138755
qp0d1s,1.0,4.350755653758009e-05
qp0d1t,1.0,6.950628713906256e-05
qp0d1u,1.0,0.0001895150119861253
qp0d1v,1.0,8.29343929624108e-05
qp0d1w,1.0,0.002624580352834489
qp0d1y,1.0,0.0012541523352438673
qp0d42,1.0,0.00010864289480866436
qp0d43,1.0,3.237884792997422e-05
qp0d44,1.0,1.3503994846156307e-05
qp0d48,1.0,0.062080611982896744
qp0d49,1.0,0.10708043349102576
qp0d4b,1.0,0.12041963656158639
qp0d4c,1.0,0.04791406142073344
qp0d4d,1.0,0.011311119296162726
qp0d4e,1.0,0.0821577721030366
qp0d4f,1.0,0.005449543213420242
qp0d4g,1.0,0.01006470428755093
qp0d4h,1.0,2.0569647953547427e-05
qp0d4j,1.0,0.0
qp0d4m,1.0,0.0
qp0d4n,1.0,0.009852282462131153
qp0d4q,1.0,0.06916493155126156
qp0d4s,1.0,0.09060376746968643
qp0d4t,1.0,0.061014597370390194
qp0d4u,1.0,0.007794364727865831
qp0d4v,1.0,0.005168972159746529
qp0d4w,1.0,0.11334089098251214
qp0d4y,1.0,0.003994238705471794
qp0d50,1.0,0.09277746122716615
qp0d51,1.0,0.045988378717267256
qp0d52,1.0,0.05342363105186099
qp0d53,1.0,0.06476809810478693
qp0d54,1.0,0.02711905644373543
qp0d55,1.0,0.004821231639713859
qp0d56,1.0,0.0007137576807010055
qp0d57,1.0,1.4161547105089613e-06
qp0d58,1.0,0.04124315931027077
qp0d59,1.0,0.0019355687720270529
qp0d5b,1.0,0.011683527633583355
qp0d5c,1.0,0.0016115530181219204
qp0d5d,1.0,5.544449317244659e-05
qp0d5e,1.0,0.0005347677323429406
qp0d5f,1.0,0.013187463058331414
qp0d5g,1.0,0.003348021480929204
qp0d5h,1.0,0.00019064692423521586
qp0d5j,1.0,0.0002296910944850522
qp0d5k,1.0,0.0
qp0d5m,1.0,0.0009977566270410645
qp0d5n,1.0,0.0
qp0d5q,1.0,4.988458284388333e-05
qp0d5s,1.0,0.0
qp0d5t,1.0,0.00022489349011528225
qp0d5u,1.0,0.00044994958605134856
qp0dh0,1.0,0.02570392265553031
qp0dh1,1.0,0.001054754360511198
qp0dh2,1.0,0.005043777246881171
qp0dh3,1.0,0.0007071116745202113
qp0dh4,1.0,0.029958416689182275
qp0dh5,1.0,0.0026248248601511413
qp0dh6,1.0,0.007141343238027981
qp0dh7,1.0,0.0042964881706320495
qp0dh8,1.0,0.09049131042212714
qp0dh9,1.0,0.07787563196646131
qp0dhb,1.0,0.15448479893263672
qp0dhc,1.0,0.0037908771501434357
qp0dhd,1.0,0.0010143121900529773
qp0dhe,1.0,0.13958927279340952
qp0dhf,1.0,3.9746512838206595e-06
qp0dhg,1.0,0.013025208734759604
qp0dhh,1.0,0.004413410186388162
qp0dhj,1.0,6.37225337894028e-05
qp0dhk,1.0,0.01730077321459212
qp0dhm,1.0,0.0003447883744212797
qp0dhq,1.0,0.007404699748806468
qp0dhs,1.0,0.033769648552748215
qp0dht,1.0,0.091842985722352
qp0dhu,1.0,0.0004039580289200859
qp0dhv,1.0,0.0006279210498781672
qp0dhw,1.0,0.07159264221712666
qp0dhy,1.0,0.00014876028691946072
qp0dj0,1.0,0.1420437304864963
qp0dj1,1.0,0.14476586629324037
qp0dj2,1.0,0.004362986189054973
qp0dj3,1.0,0.0035520948708769122
qp0dj4,1.0,0.029494521595321666
qp0dj5,1.0,0.03614655457016824
qp0dj6,1.0,0.021150387740285694
qp0dj7,1.0,0.07675553394501546
qp0dj8,1.0,0.002909873665495813
qp0dj9,1.0,0.002256700521487845
qp0djb,1.0,6.809490845355646e-06
qp0djc,1.0,0.0006104483006605232
qp0djd,1.0,0.0040924743489619865
qp0dje,1.0,0.0026932689238319757
qp0djf,1.0,0.0001743979204680634
qp0djg,1.0,0.002079515101273275
qp0djh,1.0,0.016523348751633183
qp0djj,1.0,0.0040207463597372525
qp0djk,1.0,0.013315339038350965
qp0djm,1.0,0.025345631850676495
qp0djn,1.0,0.0007474654299484189
qp0djq,1.0,0.015439093062892375
qp0djs,1.0,0.003713586505728766
qp0djt,1.0,0.0018156902141776455
qp0dju,1.0,0.0
qp0djv,1.0,8.549393133549659e-05
qp0djw,1.0,0.0007528538836000278
qp0djy,1.0,0.006070868317569978
qp0dn0,1.0,2.5178277167047097e-05
qp0dn1,1.0,0.0021695611623464986
qp0dn4,1.0,0.00035792790867457164
qp0dn5,1.0,0.0003922857041985263
qp0dnh,1.0,0.0003089782523203165
qp0dnj,1.0,0.0022396405716188974
qp0dnn,1.0,0.00011451048791146267
qp02yc,2.0,0.0016349312073570745
qp02yf,2.0,0.00012279207211550369
qp02yv,2.0,0.0
qp02yy,2.0,0.0014216015426477603
qp02yz,2.0,0.004109316540943927
qp02z1,2.0,0.006372221536674811
qp02z3,2.0,0.0013137119987302397
qp02z4,2.0,0.0011193967222944134
qp02z5,2.0,0.006446897295121065
qp02z6,2.0,0.009933950871590493
qp02z7,2.0,0.02330761539780285
qp02z9,2.0,0.005284348454783516
qp02zc,2.0,0.023738532848421028
qp02zd,2.0,0.020562130645978595
qp02ze,2.0,0.038341236042693544
qp02zf,2.0,0.001501043412059599
qp02zg,2.0,0.013278076301565456
qp02zh,2.0,0.03714845831903746
qp02zj,2.0,0.07486984838787293
qp02zk,2.0,0.020084876781816734
qp02zm,2.0,0.03647486254040473
qp02zn,2.0,0.06442874701310251
qp02zp,2.0,0.03385130531590709
qp02zq,2.0,0.026150575805706695
qp02zr,2.0,0.05760606096128484
qp02zs,2.0,0.03458351447188705
qp02zt,2.0,0.1186083325140795
qp02zu,2.0,0.009168267106646835
qp02zv,2.0,0.030833998422545125
qp02zw,2.0,0.473679665975899
qp02zx,2.0,0.19587820929216163
qp02zy,2.0,0.08215192772851382
qp02zz,2.0,0.4358867124774864
qp03jq,2.0,0.01879240144953196
qp03jr,2.0,0.021090373265893324
qp03jw,2.0,0.020396929640664255
qp03jx,2.0,0.013692874294791945
qp03jy,2.0,0.019699247440944107
qp03jz,2.0,0.01877278776917703
qp03m2,2.0,0.009138672851126144
qp03m3,2.0,0.0039495556593988216
qp03m6,2.0,0.04933309419127333
qp03m7,2.0,0.011510189214583114
qp03m8,2.0,0.01838989914041896
qp03m9,2.0,0.015105298153069957
qp03mb,2.0,0.06052693491292558
qp03mc,2.0,0.02046217926970049
qp03md,2.0,0.011951374576682465
qp03me,2.0,0.03283300772045563
qp03mf,2.0,0.029058961542425068
qp03mg,2.0,0.1399730232796596
qp03mk,2.0,0.006643265587325462
qp03mm,2.0,0.0025433100297165855
qp03mq,2.0,0.006090570747743892
qp03mr,2.0,0.002734110018479535
qp03ms,2.0,0.012066929417241695
qp03mt,2.0,0.02502748901112992
qp03mu,2.0,0.04070906372293704
qp03mv,2.0,0.051644119953444326
qp03mw,2.0,0.02955968494529952
qp03mx,2.0,0.0013415420584880532
qp03my,2.0,0.05783858671193955
qp03mz,2.0,0.03850542714984042
qp03nb,2.0,0.02804232536940525
qp03nd,2.0,0.008574457870230154
qp03nf,2.0,0.010993693093571026
qp03nn,2.0,0.0006616552463199915
qp03np,2.0,0.002531925499357383
qp03nq,2.0,0.07549062855068324
qp03nr,2.0,0.09589676830511995
qp03nw,2.0,0.05714891326464125
qp03nx,2.0,0.05616272785227591
qp03ny,2.0,0.1505833662834262
qp03nz,2.0,0.17504687287090148
qp03p0,2.0,0.016122718144886587
qp03p1,2.0,0.006714627198100757
qp03p2,2.0,0.15791586363998558
qp03p3,2.0,0.036493678247893305
qp03p4,2.0,0.0071615355495777125
qp03p5,2.0,0.001058576766911236
qp03p6,2.0,0.03105557240246997
qp03p7,2.0,0.059151523669521096
qp03p8,2.0,0.054785333172985416
qp03p9,2.0,0.03521981179878047
qp03pb,2.0,0.07170431007236329
qp03pc,2.0,0.02251352941262326
qp03pd,2.0,0.06844641314772335
qp03pe,2.0,0.04589047794667754
qp03pf,2.0,0.017139880256601677
qp03pg,2.0,0.0008713505410717579
qp03pj,2.0,0.0
qp03pk,2.0,0.017922430941808027
qp03pm,2.0,0.003173137750155038
qp03pn,2.0,0.04877192617026884
qp03pp,2.0,0.21897026843862416
qp03pq,2.0,0.03900107800366958
qp03pr,2.0,0.20045593011290774
qp03ps,2.0,0.02312158918197923
qp03pt,2.0,0.022246581832255623
qp03pu,2.0,0.00017829479826773922
qp03pv,2.0,0.007915949502662918
qp03pw,2.0,0.022347905852076303
qp03px,2.0,0.049745779000137116
qp03py,2.0,0.011452164226575016
qp03pz,2.0,0.03332049383991961
qp03q0,2.0,0.01954492927272127
qp03q1,2.0,0.030812920587941918
qp03q2,2.0,0.10474295028532751
qp03q3,2.0,0.063222798514585
qp03q4,2.0,0.05126040444682391
qp03q5,2.0,0.06165742626536043
qp03q6,2.0,0.05263164766723493
qp03q7,2.0,0.04989248178150854
qp03q8,2.0,0.05930933248845797
qp03q9,2.0,0.11073196374881975
qp03qb,2.0,0.09473724657546957
qp03qc,2.0,0.08931303235430764
qp03qd,2.0,0.12220745855985383
qp03qe,2.0,0.09904769484475286
qp03qf,2.0,0.23141434701498909
qp03qg,2.0,0.5657823954915294
qp03qh,2.0,0.04708025270307248
qp03qj,2.0,0.26279270248083597
qp03qk,2.0,0.024433030860305138
qp03qm,2.0,0.26060251257020045
qp03qn,2.0,0.03608727829923719
qp03qp,2.0,0.00030328973273482306
qp03qq,2.0,0.04846465167008081
qp03qr,2.0,0.00731986242736229
qp03qs,2.0,0.10524371821727556
qp03qt,2.0,0.0030085784242681398
qp03qu,2.0,0.12152915337372859
qp03qv,2.0,0.08311256727411337
qp03qw,2.0,0.003454605875512912
qp03qx,2.0,0.013610183214988324
qp03qy,2.0,0.28071294585808737
qp03qz,2.0,0.040584989391690446
qp03r0,2.0,0.1807001557057532
qp03r1,2.0,0.18279500704011206
qp03r2,2.0,0.3258654576626153
qp03r3,2.0,0.16228304891203119
qp03r4,2.0,0.10243160692890257
qp03r5,2.0,0.06817311267996708
qp03r6,2.0,0.11854913298239106
qp03r7,2.0,0.019323749263531267
qp03r8,2.0,0.06920344198902278
qp03r9,2.0,0.13138780935167466
qp03rb,2.0,0.023036588684156322
qp03rc,2.0,0.01720644234664492
qp03rd,2.0,0.0505721719524491
qp03re,2.0,0.16351098180385326
qp03rf,2.0,0.09401572613921029
qp03rg,2.0,0.06814661548931111
qp03rh,2.0,0.12848266950419215
qp03rj,2.0,0.06979591922154126
qp03rk,2.0,0.07525366239115003
qp03rm,2.0,0.14608393144132154
qp03rn,2.0,0.0916707756387432
qp03rp,2.0,0.09367882437145829
qp03rq,2.0,0.07425275124283422
qp03rr,2.0,0.07688462685643224
qp03rs,2.0,0.03363926066492798
qp03rt,2.0,0.1291829715188525
qp03ru,2.0,0.07844020115299388
qp03rv,2.0,0.093132899021243
qp03rw,2.0,0.17491300161836493
qp03rx,2.0,0.07433053228473535
qp03ry,2.0,0.1251223339092455
qp03rz,2.0,0.08132507151350496
qp03t2,2.0,0.00375990631848066
qp03t3,2.0,0.01241633984104173
qp03t6,2.0,0.010054292806352848
qp03t7,2.0,0.0150499848467498
qp03t8,2.0,0.040091085254997834
qp03t9,2.0,0.043438200585490444
qp03tb,2.0,0.051556040023439324
qp03tc,2.0,0.07820371844543406
qp03td,2.0,0.011851825440101292
qp03te,2.0,0.006762886090981969
qp03tf,2.0,0.024618511158939652
qp03tg,2.0,0.017739526625877706
qp03tk,2.0,0.0008284573662622019
qp03tm,2.0,0.0022102001829342266
qp03tq,2.0,0.000479427113224401
qp03tr,2.0,4.126571312641733e-05
qp03ts,2.0,0.035709904765901815
qp03tt,2.0,0.004513771221577536
qp03tu,2.0,0.026593577584283542
qp03tv,2.0,0.02145022381609947
qp03tw,2.0,0.0071450801532129465
qp03tx,2.0,0.00830145557215774
qp03ty,2.0,0.01886495791675299
qp03tz,2.0,0.00834029482190804
qp03v2,2.0,0.0005274398331239806
qp03v3,2.0,3.46815671102635e-05
qp03v9,2.0,0.0017903152550597587
qp03vb,2.0,0.012504423126418827
qp03vc,2.0,0.00037007191617264104
qp03vd,2.0,0.00011969694019802935
qp03vf,2.0,8.002911471296501e-05
qp03w0,2.0,0.07678735950049706
qp03w1,2.0,0.12633553112882434
qp03w2,2.0,0.021176506129999866
qp03w3,2.0,0.08930297207761057
qp03w4,2.0,0.07696017531757145
qp03w5,2.0,0.04615815123522235
qp03w6,2.0,0.0608921733105797
qp03w7,2.0,0.03971486266099252
qp03w8,2.0,0.2905405546442027
qp03w9,2.0,0.7635254695803947
qp03wb,2.0,0.03437363508815532
qp03wc,2.0,0.3328472382197708
qp03wd,2.0,0.4912176970434862
qp03we,2.0,0.2472098584134664
qp03wf,2.0,0.6553970418553664
qp03wg,2.0,0.5539171113664139
qp03wh,2.0,0.028047352811825646
qp03wj,2.0,0.037823949188102564
qp03wk,2.0,0.0499783665457816
qp03wm,2.0,0.08197328120351154
qp03wn,2.0,0.053790179034030224
qp03wp,2.0,0.018246907002332443
qp03wq,2.0,0.045644213356515036
qp03wr,2.0,0.061976110470582976
qp03ws,2.0,0.13218232756236967
qp03wt,2.0,0.07851106571330976
qp03wu,2.0,0.395752164799612
qp03wv,2.0,0.11953194058031326
qp03ww,2.0,0.06996603805151863
qp03wx,2.0,0.09551279514557613
qp03wy,2.0,0.27473127044800244
qp03wz,2.0,0.8308447495059882
qp03x0,2.0,0.03889811462335013
qp03x1,2.0,0.15020562379023003
qp03x2,2.0,0.1132332981961266
qp03x3,2.0,0.11372373834931254
qp03x4,2.0,0.0605140051932099
qp03x5,2.0,0.22513070893224837
qp03x6,2.0,0.09417060854187677
qp03x7,2.0,0.18329123231132793
qp03x8,2.0,0.09262915025493151
qp03x9,2.0,0.06209939162314704
qp03xb,2.0,0.04062206260074084
qp03xc,2.0,0.03675860188862137
qp03xd,2.0,0.07129190089342576
qp03xe,2.0,0.10519028904878523
qp03xf,2.0,0.12869821362646663
qp03xg,2.0,0.1394425592633379
qp03xh,2.0,0.22514264502123982
qp03xj,2.0,0.31869657807591
qp03xk,2.0,0.33239113167405115
qp03xm,2.0,0.706147291165059
qp03xn,2.0,0.18264791130519706
qp03xp,2.0,0.5868333752331278
qp03xq,2.0,0.42054470592365106
qp03xr,2.0,0.15717717815473342
qp03xs,2.0,0.2560661743003216
qp03xt,2.0,0.35348396971730806
qp03xu,2.0,0.1328919828089078
qp03xv,2.0,0.24312759062548936
qp03xw,2.0,0.8783043223372722
qp03xx,2.0,0.8260730881355798
qp03xy,2.0,0.5567250985828999
qp03xz,2.0,0.2813411336870189
qp03y0,2.0,0.004122178868597817
qp03y1,2.0,0.004456780978747422
qp03y2,2.0,0.028744470113537104
qp03y3,2.0,0.002855639508721436
qp03y4,2.0,0.00024907181271472415
qp03y5,2.0,0.0
qp03y6,2.0,0.02339459673235626
qp03y7,2.0,0.053747731340371446
qp03y8,2.0,0.1278597799064451
qp03y9,2.0,0.09053803507207041
qp03yb,2.0,0.7542522110705063
qp03yc,2.0,0.20075231925025505
qp03yd,2.0,0.09807654634175707
qp03ye,2.0,0.07164314500061726
qp03yf,2.0,0.0705311976515834
qp03yg,2.0,0.48952270092441325
qp03yh,2.0,5.587427278726808e-05
qp03yk,2.0,0.022445182791626047
qp03ym,2.0,0.009803746149816113
qp03yq,2.0,0.002025485531677271
qp03yr,2.0,4.646037332409115e-06
qp03ys,2.0,0.10271302463319927
qp03yt,2.0,0.0616932463492503
qp03yu,2.0,0.05326874291168584
qp03yv,2.0,0.03319906607220205
qp03yw,2.0,0.013968020990680556
qp03yx,2.0,0.03077015758119185
qp03yy,2.0,0.06315355590126336
qp03yz,2.0,0.034570433406886786
qp03z0,2.0,0.4994232341121519
qp03z1,2.0,0.02955616141339314
qp03z2,2.0,0.43096838950027627
qp03z3,2.0,0.0006201590611211444
qp03z4,2.0,0.08135771865993975
qp03z5,2.0,0.033210631030801095
qp03z6,2.0,0.005962136100934167
qp03z7,2.0,0.014035911692011464
qp03z8,2.0,0.24149716429949103
qp03z9,2.0,0.18138070989330765
qp03zb,2.0,0.24569337886518428
qp03zc,2.0,0.16211860361048364
qp03zd,2.0,0.07759822760708987
qp03ze,2.0,0.08817628269127016
qp03zf,2.0,0.13678854617629163
qp03zg,2.0,0.04136339913591493
qp03zh,2.0,0.04136116585488502
qp03zj,2.0,0.003769998529130405
qp03zk,2.0,0.020220165014571644
qp03zm,2.0,0.014144337857856511
qp03zn,2.0,0.017321564562291565
qp03zp,2.0,0.008900427433744907
qp03zq,2.0,0.0008731734425994653
qp03zr,2.0,0.011244902541767264
qp03zs,2.0,0.02428798375533062
qp03zt,2.0,0.2009652353071363
qp03zu,2.0,0.05502389824179211
qp03zv,2.0,0.3739605048279095
qp03zw,2.0,0.021821198484260517
qp03zx,2.0,5.946280387895152e-06
qp03zy,2.0,0.0014036213519484269
qp03zz,2.0,0.19950127117019908
qp06n8,2.0,0.0035785796711606368
qp06n9,2.0,0.002381473303107183
qp06nb,2.0,0.03229276160171992
qp06nc,2.0,0.009425761332254336
qp06nd,2.0,0.00308465396926292
qp06ne,2.0,0.00419097101718877
qp06nf,2.0,0.011726392592569914
qp06ng,2.0,0.007304723933208055
qp06ns,2.0,0.0010086580755150404
qp06nt,2.0,0.0002546498955310394
qp06nu,2.0,0.00021963007819246334
qp06nv,2.0,0.0013066978779201982
qp06nw,2.0,0.0
qp06ny,2.0,0.00026977810975610886
qp06p0,2.0,0.0026608438389059386
qp06p1,2.0,0.013791137766565157
qp06p2,2.0,0.02292131919990832
qp06p3,2.0,0.011682609632759524
qp06p4,2.0,0.00937199256096204
qp06p5,2.0,0.06368874191868287
qp06p6,2.0,0.003656134939284183
qp06p7,2.0,0.018709601731227266
qp06p8,2.0,0.0008833972139362086
qp06p9,2.0,0.00875223523485804
qp06pb,2.0,0.11121097994641034
qp06pc,2.0,0.009095578786025958
qp06pd,2.0,0.010497515299089287
qp06pe,2.0,0.035655390642365455
qp06pf,2.0,0.01649220622337819
qp06pg,2.0,0.003141445219166369
