geohash6,hour,mean_demand_per_geo
qp0935,4.0,1.705128755342275e-05
qp0936,4.0,0.004422344078865453
qp0937,4.0,0.000714623093560394
qp0938,4.0,0.0031574793325770878
qp0939,4.0,0.0
qp093b,4.0,0.10481056158180634
qp093c,4.0,0.04489214092848992
qp093d,4.0,0.012968884487437634
qp093e,4.0,0.023331368352566308
qp093f,4.0,0.005888533652580986
qp093g,4.0,0.08482185767173868
qp093h,4.0,0.0
qp093j,4.0,0.0007515821637004176
qp093k,4.0,0.0002664876010233388
qp093m,4.0,0.0013938004969491766
qp093n,4.0,9.38115509374986e-05
qp093p,4.0,0.02624248785702566
qp093q,4.0,0.0393314806432397
qp093r,4.0,0.08586058836850534
qp093s,4.0,0.013053091502748923
qp093t,4.0,0.00732072547430713
qp093u,4.0,0.05137429841897689
qp093v,4.0,0.043783651487525936
qp093w,4.0,0.21164901501399383
qp093x,4.0,0.22226977219589047
qp093y,4.0,0.2657794295084069
qp093z,4.0,0.07162338603949468
qp0941,4.0,0.03736799158565505
qp0942,4.0,0.0024384722300623287
qp0943,4.0,0.000411403878533527
qp0944,4.0,0.04411964091112462
qp0945,4.0,0.10394431934724743
qp0946,4.0,0.004736249795595855
qp0947,4.0,0.06329255163436079
qp0948,4.0,0.008267764018193206
qp0949,4.0,0.012346860968198196
qp094b,4.0,0.062035013972359054
qp094c,4.0,0.06587165701004993
qp094d,4.0,0.0008623065711211676
qp094e,4.0,0.0012776183568328
qp094f,4.0,0.0021401710625163894
qp094g,4.0,0.039528231274170454
qp094h,4.0,0.1273950915834721
qp094j,4.0,0.030889381510650373
qp094k,4.0,0.07240828188988058
qp094m,4.0,0.05474943440401943
qp094n,4.0,0.17290423443826725
qp094p,4.0,0.0930932657357134
qp094q,4.0,0.24366004760031407
qp094r,4.0,0.5134930660696208
qp094s,4.0,0.0022083817434834755
qp094t,4.0,0.06723037188018027
qp094u,4.0,0.008177463906218891
qp094v,4.0,0.0018051745279333397
qp094w,4.0,0.03576227609723455
qp094x,4.0,0.13563142239624837
qp094y,4.0,0.045799041480726964
qp094z,4.0,0.016892221699738516
qp0950,4.0,0.16727290828368604
qp0951,4.0,0.03156182100841955
qp0952,4.0,0.0302807672657767
qp0953,4.0,0.03407088120140497
qp0954,4.0,0.0031432775471612693
qp0955,4.0,0.032219636081033544
qp0956,4.0,0.000501837335022362
qp0957,4.0,0.010464416458102446
qp0958,4.0,0.008114631172592712
qp0959,4.0,0.00472949128098695
qp095b,4.0,0.045236069103479354
qp095c,4.0,0.017764750817444476
qp095d,4.0,0.0024802151944550085
qp095e,4.0,0.007662152878367945
qp095f,4.0,0.00023630059052507046
qp095g,4.0,0.004769205046236555
qp095h,4.0,0.0013893391676856161
qp095j,4.0,0.028429606009966985
qp095k,4.0,0.012158161855728926
qp095m,4.0,0.026197118153539485
qp095n,4.0,0.033788471460722426
qp095p,4.0,0.001236609481760649
qp095q,4.0,0.0624388385576599
qp095r,4.0,0.08084113357326037
qp095s,4.0,0.014516099997053264
qp095t,4.0,0.010539129265461508
qp095u,4.0,0.01821951045790794
qp095v,4.0,0.08835742147504225
qp095w,4.0,0.04181263014689317
qp095x,4.0,0.03405453744801177
qp095y,4.0,0.013363941671166004
qp095z,4.0,0.04284431443177448
qp0960,4.0,0.15396424779782916
qp0961,4.0,0.10574706813394161
qp0962,4.0,0.1090945636737975
qp0963,4.0,0.03393998601208551
qp0964,4.0,0.0
qp0965,4.0,0.005137298156507617
qp0966,4.0,0.00937560225713642
qp0967,4.0,0.002060368243203424
qp0968,4.0,0.06905828155234464
qp0969,4.0,0.017593725944674832
qp096b,4.0,0.08334674028630205
qp096c,4.0,0.02982714979955881
qp096d,4.0,0.026020943907022143
qp096e,4.0,0.009346448986107952
qp096f,4.0,0.2910050317528514
qp096g,4.0,0.1450454283095023
qp096h,4.0,0.03394647388412183
qp096j,4.0,0.08968790114616608
qp096k,4.0,0.06073018753170909
qp096m,4.0,0.20607946554353626
qp096n,4.0,0.18174294632276625
qp096p,4.0,0.20014697532870374
qp096q,4.0,0.8528014778635725
qp096r,4.0,0.6975042568862719
qp096s,4.0,0.2753973744806153
qp096t,4.0,0.29645481124481526
qp096u,4.0,0.5418534168917344
qp096v,4.0,0.749014957121019
qp096w,4.0,0.34371391306458066
qp096x,4.0,0.8600426158967024
qp096y,4.0,0.3898875857738046
qp096z,4.0,0.860321977427235
qp0970,4.0,0.04023003453226977
qp0971,4.0,0.07385289435731698
qp0972,4.0,0.030880599652480585
qp0973,4.0,0.006688214706646207
qp0974,4.0,0.0654386138358333
qp0975,4.0,0.15738567117919547
qp0976,4.0,0.08746982995611723
qp0977,4.0,0.08419609519734562
qp0978,4.0,0.01364079452513628
qp0979,4.0,0.037179126767909264
qp097b,4.0,0.015001725088601807
qp097c,4.0,0.06279200505367215
qp097d,4.0,0.044584882720371304
qp097e,4.0,0.1840127108997341
qp097f,4.0,0.06057571825288891
qp097g,4.0,0.05492569902402436
qp097h,4.0,0.022689606477259726
qp097j,4.0,0.0005872903566170609
qp097k,4.0,0.07932028150402694
qp097m,4.0,0.0679653677757452
qp097n,4.0,0.0012760615293295114
qp097p,4.0,0.011148712038829669
qp097q,4.0,0.001397507950750037
qp097r,4.0,0.00023867228313788574
qp097s,4.0,0.38794052627561054
qp097t,4.0,0.050620124701182476
qp097u,4.0,0.19659816459221804
qp097v,4.0,0.4185355206946036
qp097w,4.0,0.058614045778097305
qp097x,4.0,0.05712877096746225
qp097y,4.0,0.15646837811980144
qp097z,4.0,0.03310600509752881
qp0980,4.0,0.05479243382135526
qp0981,4.0,0.14993536471997063
qp0982,4.0,0.1641465746458278
qp0983,4.0,0.07613272400264205
qp0984,4.0,0.08644884330290413
qp0985,4.0,0.1962149076556496
qp0986,4.0,0.2831140599204184
qp0987,4.0,0.5361061321978559
qp0988,4.0,0.20888070726197938
qp0989,4.0,0.0918551480591415
qp098b,4.0,0.0010537630836628096
qp098c,4.0,0.004678005852274016
qp098d,4.0,0.16513700926543132
qp098e,4.0,0.1183747846515861
qp098f,4.0,0.01883153439087423
qp098g,4.0,0.006048130740853235
qp098h,4.0,0.17806953363327113
qp098j,4.0,0.6620396988387779
qp098k,4.0,0.2852632367756451
qp098m,4.0,0.12419394169575149
qp098n,4.0,0.2869850572787645
qp098p,4.0,0.3808139075397929
qp098q,4.0,0.1316023621095006
qp098r,4.0,0.21723318760393015
qp098u,4.0,0.0036605396512070436
qp098v,4.0,0.00013572588640280254
qp0990,4.0,0.03681634695786998
qp0991,4.0,0.11764464686779824
qp0992,4.0,0.15406539109451184
qp0993,4.0,0.13663448681757417
qp0994,4.0,0.06127521482283803
qp0995,4.0,0.028997370785798397
qp0996,4.0,0.10663531819225773
qp0997,4.0,0.03693538093079068
qp0998,4.0,0.10691047161403049
qp0999,4.0,0.038555703130740145
qp099b,4.0,0.12134071115986157
qp099c,4.0,0.11817985949076446
qp099d,4.0,0.09811171719657834
qp099e,4.0,0.13730684067857835
qp099f,4.0,0.03893243581430975
qp099g,4.0,0.17345279646291226
qp099h,4.0,0.017804368168130438
qp099j,4.0,0.006282814679772557
qp099k,4.0,0.1616809989894913
qp099m,4.0,0.07046402061819743
qp099n,4.0,0.0037258504600706666
qp099p,4.0,0.0007994682223208446
qp099q,4.0,0.028908928382019222
qp099r,4.0,0.02885454289026522
qp099s,4.0,0.1246207051832396
qp099t,4.0,0.05410725667665433
qp099u,4.0,0.14134321967384594
qp099v,4.0,0.14754195852511548
qp099w,4.0,0.021656359332734295
qp099x,4.0,0.024703056236834026
qp099y,4.0,0.07875953611979142
qp099z,4.0,0.026185960228076066
qp09b0,4.0,0.16505813919306878
qp09b1,4.0,0.10087557035797941
qp09b2,4.0,0.11093023419065368
qp09b3,4.0,0.08439549566382698
qp09b4,4.0,0.32673928976751554
qp09b5,4.0,0.10524346712176288
qp09b6,4.0,0.38416754914110185
qp09b7,4.0,0.2696866230748611
qp09bd,4.0,0.04927450927078981
qp09be,4.0,0.05134798399782201
qp09bh,4.0,0.24054377125091175
qp09bj,4.0,0.14833710418574697
qp09bk,4.0,0.037866918960400384
qp09bm,4.0,0.04767055922337741
qp09bn,4.0,0.0652784525348193
qp09bp,4.0,0.04390468272543542
qp09bq,4.0,0.0015903379564482598
qp09br,4.0,0.0014991152810209301
qp09bt,4.0,0.0037126835084987783
qp09bv,4.0,0.0004131988616816335
qp09bw,4.0,0.017714748764307325
qp09bx,4.0,0.0014111480333544946
qp09by,4.0,0.0
qp09bz,4.0,0.0023161141091343537
qp09c2,4.0,0.00016399295758670515
qp09c6,4.0,0.007269818793783377
qp09c7,4.0,0.009513816452838417
qp09c8,4.0,0.022532076539169967
qp09c9,4.0,0.01927662199811749
qp09cb,4.0,0.0017560572686031303
qp09cc,4.0,0.10088590123957253
qp09cd,4.0,0.0051124009891081
qp09ce,4.0,0.0052971336814783224
qp09cf,4.0,0.011571823185669862
qp09cg,4.0,0.12714521651003477
qp09ch,4.0,0.00013782198458557908
qp09cj,4.0,0.04721502200394681
qp09ck,4.0,0.001430875392624283
qp09cm,4.0,0.026146928379535108
qp09cn,4.0,0.010227203590452795
qp09cp,4.0,0.003834017428661889
qp09cq,4.0,0.0554421436121896
qp09cr,4.0,0.004218009355319126
qp09cs,4.0,0.00043947428542116937
qp09ct,4.0,0.02419221233677659
qp09cu,4.0,0.06923282248325331
qp09cv,4.0,0.18104092521394535
qp09cw,4.0,0.0035969760469769982
qp09cx,4.0,0.006635814790624892
qp09cy,4.0,0.023168323616655176
qp09cz,4.0,0.0009807945672816716
qp09d0,4.0,0.00025265172866710886
qp09d1,4.0,0.042669063820552945
qp09d2,4.0,0.819482531244893
qp09d3,4.0,0.830773662517334
qp09d4,4.0,0.036408221374276795
qp09d5,4.0,0.1546831015831669
qp09d6,4.0,0.2874655653532218
qp09d7,4.0,0.27298772565011964
qp09d8,4.0,0.843683153234271
qp09d9,4.0,0.9951101038784891
qp09db,4.0,0.6535353313225444
qp09dc,4.0,0.950863540632064
qp09dd,4.0,0.2756407507710926
qp09de,4.0,0.33268846068408514
qp09df,4.0,0.2668383054139612
qp09dg,4.0,0.201575109987746
qp09dh,4.0,0.27655412067621393
qp09dj,4.0,0.2004531629449763
qp09dk,4.0,0.25454401178876934
qp09dm,4.0,0.07506515715796086
qp09dn,4.0,0.09172952614850108
qp09dp,4.0,0.06855488561099882
qp09dq,4.0,0.020670489144446823
qp09dr,4.0,0.07591831575006035
qp09ds,4.0,0.04784933783582892
qp09dt,4.0,0.06722431440269212
qp09du,4.0,0.05264528747016988
qp09dv,4.0,0.0003371196741406968
qp09dw,4.0,0.00446570095281832
qp09dx,4.0,0.000670786105175659
qp09dz,4.0,0.0
qp09e0,4.0,0.011221971281988964
qp09e1,4.0,0.021943828640283675
qp09e2,4.0,0.05057805986166741
qp09e3,4.0,0.053386962178657155
qp09e4,4.0,0.06879664636506092
qp09e5,4.0,0.9984009794540115
qp09e6,4.0,0.031886397848922055
qp09e7,4.0,0.15371462441314526
qp09e8,4.0,0.24229377914238284
qp09e9,4.0,0.2924028582451668
qp09eb,4.0,0.04635775955555417
qp09ec,4.0,0.0007731183886233524
qp09ed,4.0,0.13035908351119704
qp09ee,4.0,0.022923599767780804
qp09ef,4.0,0.003325895805696947
qp09eg,4.0,0.0
qp09eh,4.0,0.5310197013477849
qp09ej,4.0,0.06166281595416969
qp09ek,4.0,0.44315399985678966
qp09em,4.0,0.1899732108072019
qp09en,4.0,0.019099473552537966
qp09ep,4.0,0.03161291974045409
qp09eq,4.0,0.7692054174394073
qp09er,4.0,0.13878631965749796
qp09es,4.0,0.019806117418511036
qp09et,4.0,0.09700744369643305
qp09eu,4.0,0.04500980319744704
qp09ev,4.0,0.1025996379374803
qp09ew,4.0,0.3957706760157486
qp09ex,4.0,0.5636236076403573
qp09ey,4.0,0.10683968909520486
qp09ez,4.0,0.2709859296249534
qp09f0,4.0,0.044952664052047335
qp09f1,4.0,0.17810383568864435
qp09f2,4.0,0.012413762887918893
qp09f3,4.0,0.08104808627193755
qp09f4,4.0,0.011124913738671348
qp09f5,4.0,0.006885226851133959
qp09f6,4.0,0.03805104642332663
qp09f7,4.0,0.04511259675996545
qp09f8,4.0,0.005326054650157964
qp09f9,4.0,0.15374470920197505
qp09fb,4.0,0.03296104293657647
qp09fc,4.0,4.8298907771444444e-05
qp09fd,4.0,0.05372738471445124
qp09fe,4.0,0.009933293825039177
qp09ff,4.0,0.003728020948543453
qp09fg,4.0,0.06469959596253722
qp09fh,4.0,0.032714273864374345
qp09fj,4.0,0.14045319251831392
qp09fk,4.0,0.042951324942461636
qp09fm,4.0,0.05120842474459723
qp09fq,4.0,0.09024662020363639
qp09fr,4.0,0.004053079505333452
qp09fs,4.0,0.0508801495069337
qp09ft,4.0,0.4021262398387587
qp09fu,4.0,0.17424684928230869
qp09fv,4.0,0.00874879277178862
qp09fw,4.0,0.015859462157877407
qp09fx,4.0,0.045425435986221153
qp09fy,4.0,0.03926186473847921
qp09fz,4.0,0.1236789709952176
qp09g0,4.0,0.02417258487634133
qp09g1,4.0,0.13954476751873118
qp09g2,4.0,0.12454930230770221
qp09g3,4.0,0.029914830183872004
qp09g4,4.0,0.06798227377670493
qp09g5,4.0,0.1508143395646403
qp09g6,4.0,0.12876239176830034
qp09g7,4.0,0.03436041714191633
qp09g8,4.0,0.13539946412836038
qp09g9,4.0,0.018291987341436187
qp09gb,4.0,0.1402806930273613
qp09gc,4.0,0.06028989229512297
qp09gd,4.0,9.431237778649501e-05
qp09ge,4.0,0.006744942921512771
qp09gf,4.0,0.019535478461362134
qp09gg,4.0,0.009975135241873677
qp09gh,4.0,0.06638866271436174
qp09gj,4.0,0.07779316233467047
qp09gk,4.0,0.18419044884682859
qp09gm,4.0,0.020757219668507045
qp09gn,4.0,0.012904340889343398
qp09gp,4.0,0.041404752487826345
qp09gq,4.0,0.036713451662120575
qp09gr,4.0,0.00665687664105808
qp09gs,4.0,0.07141120628038472
qp09gt,4.0,0.06094094310028263
qp09gu,4.0,0.049282669019836224
qp09gv,4.0,0.060372059259205475
qp09gw,4.0,0.07246349464544315
qp09gx,4.0,0.10565716824668155
qp09gy,4.0,0.07227524007333952
qp09gz,4.0,0.028767707014688337
qp09h0,4.0,0.025343189662543255
qp09h1,4.0,0.0002364795284337621
qp09h3,4.0,0.0
qp09h4,4.0,0.017205649572612353
qp09h5,4.0,0.021908439201374474
qp09h6,4.0,0.00016804066127150538
qp09h7,4.0,0.0052594567469695045
qp09he,4.0,0.014507699251520623
qp09hh,4.0,0.17807857656605736
qp09hj,4.0,0.10580248939855262
qp09hk,4.0,0.017661589175293924
qp09hm,4.0,0.0788683896673929
qp09hn,4.0,0.03988195858054175
qp09hp,4.0,0.014996765285380135
qp09hq,4.0,0.01687196730154961
qp09hr,4.0,0.008080893470876612
qp09hs,4.0,0.03487512355219147
qp09ht,4.0,0.07437987474937857
qp09hv,4.0,0.051467043587503834
qp09hw,4.0,0.004705913746154221
qp09hx,4.0,0.013666503747686505
qp09hy,4.0,0.02132206488378318
qp09hz,4.0,0.004674148213986673
qp09j5,4.0,0.0010470595505005283
qp09j7,4.0,0.021282983335253455
qp09j9,4.0,2.1951027756325525e-05
qp09jb,4.0,0.0007099418655252297
qp09jc,4.0,2.8249343396476507e-06
qp09jd,4.0,3.733291293298971e-05
qp09je,4.0,0.0003649448982643257
qp09jf,4.0,0.0006716057305357069
qp09jg,4.0,0.00014644052836157315
qp09jj,4.0,3.998856220928474e-05
qp09jk,4.0,0.001572151998679057
qp09jm,4.0,0.0005759710948225838
qp09jn,4.0,0.0006621241532912055
qp09jp,4.0,0.0375183327275009
qp09jq,4.0,0.09064641130502818
qp09jr,4.0,0.0008782540975172178
qp09js,4.0,4.141253164829024e-05
qp09jt,4.0,0.002028528438664829
qp09ju,4.0,0.0004313100315859232
qp09jv,4.0,0.020713201802602717
qp09jw,4.0,3.888336688440834e-05
qp09jx,4.0,0.006330825282093833
qp09jy,4.0,0.0
qp09jz,4.0,0.006268963333629473
qp09k0,4.0,0.018706719911306582
qp09k1,4.0,0.0563776499210312
qp09k2,4.0,0.11201023955087232
qp09k3,4.0,0.061384283327771946
qp09k4,4.0,0.007127833120954223
qp09k5,4.0,0.0003435135955370736
qp09k6,4.0,0.01936951917084676
qp09k7,4.0,0.0
qp09k8,4.0,0.009428084849540094
qp09k9,4.0,0.002577033078898782
qp09kb,4.0,0.024120612650188573
qp09kc,4.0,0.021638385644518383
qp09kd,4.0,0.0005923695245405391
qp09ke,4.0,0.072198299676595
qp09kf,4.0,0.01666010439150706
qp09kg,4.0,0.0
qp09kj,4.0,0.03048687335528526
qp09km,4.0,5.121336738736185e-05
qp09kn,4.0,0.0012223484609062377
qp09kq,4.0,0.00012304064834569767
qp09kr,4.0,0.015148996551325261
qp09ks,4.0,0.005121686744688511
qp09kt,4.0,0.10969105808450207
qp09ku,4.0,0.01824925152335082
qp09kv,4.0,0.24769161852601523
qp09kw,4.0,0.07223647536052548
qp09kx,4.0,0.06955375600636036
qp09ky,4.0,0.02435246238399375
qp09kz,4.0,0.3047616037468271
qp09m0,4.0,0.045720558911751044
qp09m1,4.0,0.009315051230967167
qp09m2,4.0,0.019390656441584452
qp09m3,4.0,7.305526860637027e-05
qp09m6,4.0,0.0
qp09m7,4.0,0.0
qp09m8,4.0,0.003922468861670397
qp09m9,4.0,0.009280562796248587
qp09mb,4.0,0.0040232654478036135
qp09mc,4.0,0.00315253193435699
qp09md,4.0,6.66507699733305e-05
qp09me,4.0,0.010233027029937551
qp09mf,4.0,4.599522012299361e-05
qp09mj,4.0,0.000631008920419598
qp09mm,4.0,0.0006436176335320265
qp09mn,4.0,0.02161227908924394
qp09mp,4.0,0.11570202702693315
qp09mq,4.0,0.0031623620287054067
qp09mr,4.0,0.014490440848506328
qp09ms,4.0,0.004447453671324847
qp09mt,4.0,0.01098086882492509
qp09mu,4.0,0.0015214165523036827
qp09mw,4.0,0.01069238736568265
qp09mx,4.0,0.022975913974873474
qp09my,4.0,0.0
qp09mz,4.0,0.0011541513078906925
qp09n0,4.0,0.00035367666403136096
qp09n1,4.0,4.060050696235537e-05
qp09n4,4.0,3.7350549640189157e-06
qp09n5,4.0,0.0
qp09np,4.0,0.0014718434090285296
qp09q0,4.0,2.212996860053427e-05
qp09q1,4.0,0.0017431449176040167
qp09q4,4.0,0.00262158070871547
qp09q5,4.0,0.008029937478982398
qp09qh,4.0,1.9763132093494803e-06
qp09qj,4.0,0.0
qp09qn,4.0,0.0011868969042062591
qp09qp,4.0,0.0028256524670945797
qp09s0,4.0,0.0
qp09s1,4.0,0.004696836798486784
qp09s2,4.0,0.010666854184176112
qp09s3,4.0,0.014175502329326519
qp09s4,4.0,4.51281812063337e-05
qp09s5,4.0,0.0
qp09s6,4.0,0.20942026949080061
qp09s7,4.0,0.21874240206215628
qp09s8,4.0,0.16194460569011435
qp09s9,4.0,0.2427178500477214
qp09sb,4.0,0.09561792973487732
qp09sc,4.0,0.023580841947367277
qp09sd,4.0,0.21556627526521957
qp09se,4.0,0.19467318500024636
qp09sf,4.0,0.06293187717292001
qp09sg,4.0,0.024281182327671486
qp09sh,4.0,0.1303729421035578
qp09sj,4.0,0.062110381703589145
qp09sk,4.0,0.1288400482467195
qp09sm,4.0,0.09627605842224571
qp09sn,4.0,0.20335119151222192
qp09sp,4.0,0.39506962296696635
qp09sq,4.0,0.06462356851677853
qp09sr,4.0,0.15724066106618512
qp09ss,4.0,0.10236236538615416
qp09st,4.0,0.021935416800554528
qp09su,4.0,0.03164073898028745
qp09sv,4.0,0.011742693083015246
qp09sw,4.0,0.13755392156330648
qp09sx,4.0,0.1241465953108029
qp09sy,4.0,0.03260266719400543
qp09sz,4.0,0.11598919398691014
qp09t0,4.0,0.21880527184660165
qp09t1,4.0,0.00024614315693839586
qp09t2,4.0,0.053117444557853596
qp09t3,4.0,0.00010035809322628058
qp09t4,4.0,0.06054246636120221
qp09t5,4.0,0.045126442133873394
qp09t8,4.0,0.13854946271793578
qp09t9,4.0,0.006567121743377064
qp09tb,4.0,0.00010003974015908262
qp09te,4.0,0.0
qp09tg,4.0,0.0
qp09th,4.0,0.008955606103069403
qp09tj,4.0,0.021034628556522095
qp09tk,4.0,0.0016436119030008476
qp09tm,4.0,0.02052778394270456
qp09tn,4.0,0.054770374061233466
qp09tp,4.0,0.11191570522817358
qp09tq,4.0,0.016059764446244452
qp09tr,4.0,0.1801531998571213
qp09ts,4.0,0.00023885427667092983
qp09tt,4.0,0.019977689845968517
qp09tu,4.0,0.003082602233997599
qp09tv,4.0,3.562627611845184e-05
qp09tw,4.0,0.03476650994206301
qp09tx,4.0,0.07244038211445605
qp09ty,4.0,0.00034963603970135815
qp09u0,4.0,0.32647177851762554
qp09u1,4.0,0.3671367595944852
qp09u2,4.0,0.031820350130606426
qp09u3,4.0,0.03804638831124049
qp09u4,4.0,0.10685012283333115
qp09u5,4.0,0.039896735673308814
qp09u6,4.0,0.033943490796023275
qp09u7,4.0,0.04382466115452341
qp09u8,4.0,0.08225404879267685
qp09u9,4.0,0.00637436299280253
qp09ub,4.0,0.013400982552325707
qp09uc,4.0,0.021239005568478065
qp09ud,4.0,0.02734698739429985
qp09ue,4.0,0.16106866959525837
qp09uf,4.0,0.02992441013659066
qp09ug,4.0,0.010654079414446311
qp09uh,4.0,0.00631097029662358
qp09uj,4.0,0.02152350303049395
qp09uk,4.0,0.031015214577952803
qp09um,4.0,0.033453570125524135
qp09un,4.0,0.012952925462827052
qp09up,4.0,0.01183050226394969
qp09uq,4.0,0.012935959261046176
qp09ur,4.0,0.0008545501607604043
qp09us,4.0,0.04849534911406838
qp09ut,4.0,0.09932441823678041
qp09uu,4.0,0.03805056831576171
qp09uv,4.0,0.3622075891885045
qp09uw,4.0,0.056360699485415666
qp09ux,4.0,0.0457013164103799
qp09uy,4.0,0.530848511484028
qp09uz,4.0,0.5235818585685001
qp09v0,4.0,0.3315799507776328
qp09v1,4.0,0.1594534083221723
qp09v2,4.0,0.05161892420484071
qp09v3,4.0,0.002560965734142508
qp09v4,4.0,0.06656257371895398
qp09v5,4.0,0.0
qp09v6,4.0,0.028698579317890587
qp09v7,4.0,0.0015103607228042853
qp09v8,4.0,9.561463020551401e-06
qp09v9,4.0,0.0
qp09vb,4.0,6.817562066007546e-05
qp09vc,4.0,7.957721751375344e-05
qp09vd,4.0,0.0003780117610776314
qp09ve,4.0,0.015213870682787197
qp09vf,4.0,0.0032910750077677167
qp09vg,4.0,0.06729879442578368
qp09vh,4.0,6.279421059433514e-05
qp09vj,4.0,0.10733666259279502
qp09vk,4.0,0.23844574739208704
qp09vm,4.0,0.20725492967757458
qp09vn,4.0,0.10874006744831743
qp09vp,4.0,0.05232360386515571
qp09vq,4.0,0.16434923234252607
qp09vr,4.0,0.02950361373010194
qp09vs,4.0,0.011936473648030665
qp09vt,4.0,0.012983362882743566
qp09vu,4.0,0.019095535171351766
qp09vv,4.0,0.007320802444105614
qp09vw,4.0,0.0004526662453200243
qp09vx,4.0,0.014851347002380874
qp09vy,4.0,0.028419911720421735
qp09vz,4.0,0.0038260714718860913
qp09w0,4.0,0.00020201268615782688
qp09w1,4.0,5.885722838280759e-07
qp09w4,4.0,0.0
qp09w5,4.0,0.09365205408973917
qp09wh,4.0,0.0
qp09wn,4.0,0.0
qp09wp,4.0,0.0010255438171342772
qp09y0,4.0,0.000690191097498404
qp09y1,4.0,0.009317490073384983
qp09y4,4.0,0.0010461062498987074
qp09y5,4.0,0.002499013944225773
qp09yh,4.0,0.08219411407105676
qp09yj,4.0,0.12275934650393192
qp09yn,4.0,0.10636519189881449
qp09yp,4.0,0.02202900349879701
qp0d00,4.0,0.07385337062959177
qp0d01,4.0,0.024634015100147063
qp0d02,4.0,0.0011638808186956045
qp0d03,4.0,0.0073357070022755455
qp0d04,4.0,0.0028302839303678616
qp0d05,4.0,0.003028189766473925
qp0d06,4.0,0.011805110252125287
qp0d07,4.0,0.004283960164810391
qp0d08,4.0,0.0
qp0d0b,4.0,0.0005610026952026308
qp0d0c,4.0,0.007001958457476259
qp0d0f,4.0,0.028889817125426032
qp0d0g,4.0,0.0012473712223999075
qp0d0h,4.0,0.0737310056582497
qp0d0j,4.0,0.04214670684572697
qp0d0k,4.0,0.009586006982384085
qp0d0m,4.0,0.007513683709128741
qp0d0n,4.0,0.020034600282220833
qp0d0q,4.0,0.011781927439216753
qp0d0s,4.0,3.676280383327712e-05
qp0d0t,4.0,0.004977164127200476
qp0d0u,4.0,0.0005866349262720375
qp0d0v,4.0,0.0014740583128303457
qp0d0w,4.0,0.018734545698125885
qp0d0y,4.0,0.004408160635337242
qp0d10,4.0,0.006182516385873264
qp0d11,4.0,0.007553619790660964
qp0d12,4.0,0.0081458801898012
qp0d13,4.0,0.01853471902300805
qp0d14,4.0,0.0016035460526796664
qp0d15,4.0,0.0375401776977962
qp0d16,4.0,0.0038666122993110323
qp0d17,4.0,0.004873048200860877
qp0d18,4.0,0.014235126449684317
qp0d19,4.0,0.013780756702850333
qp0d1b,4.0,0.0025567653489467004
qp0d1c,4.0,0.0036227193603085846
qp0d1d,4.0,0.00888167405273007
qp0d1e,4.0,0.004225882012149825
qp0d1f,4.0,0.006765109368865255
qp0d1g,4.0,0.009331769191623452
qp0d1h,4.0,0.051410621537808635
qp0d1j,4.0,0.0013242306729309978
qp0d1k,4.0,0.007674392909638572
qp0d1m,4.0,0.04356441139448594
qp0d1n,4.0,0.006192337767888742
qp0d1q,4.0,0.007464242438581323
qp0d1s,4.0,0.0006253290343101355
qp0d1t,4.0,0.0011867925729142565
qp0d1u,4.0,0.0012152069595651152
qp0d1v,4.0,0.000871319850744921
qp0d1w,4.0,0.005000640363039017
qp0d1y,4.0,0.0022238493226605822
qp0d42,4.0,0.00014764915413764638
qp0d43,4.0,0.0
qp0d44,4.0,5.0639980673086154e-05
qp0d48,4.0,0.08885420376197696
qp0d49,4.0,0.20863090092693148
qp0d4b,4.0,0.15720220089059617
qp0d4c,4.0,0.059534219154168525
qp0d4d,4.0,0.03762726429104095
qp0d4e,4.0,0.11190192573790045
qp0d4f,4.0,0.010136465963076912
qp0d4g,4.0,0.035235521653418776
qp0d4h,4.0,0.00013747292260267284
qp0d4j,4.0,1.977797695193499e-05
qp0d4m,4.0,0.0
qp0d4n,4.0,0.016976550022466754
qp0d4q,4.0,0.06830014255632046
qp0d4s,4.0,0.11621270383425973
qp0d4t,4.0,0.0917274207202086
qp0d4u,4.0,0.014276348747782134
qp0d4v,4.0,0.012894055121763306
qp0d4w,4.0,0.1395392672206297
qp0d4y,4.0,0.021162761545503523
qp0d50,4.0,0.14873576056872811
qp0d51,4.0,0.07700767105059717
qp0d52,4.0,0.07742181030616187
qp0d53,4.0,0.10008504794705665
qp0d54,4.0,0.04076746007814644
qp0d55,4.0,0.014986887313971995
qp0d56,4.0,0.000571003242850176
qp0d57,4.0,0.00022563874845043925
qp0d58,4.0,0.06664725436191608
qp0d59,4.0,0.0051463196035473596
qp0d5b,4.0,0.022782213824705706
qp0d5c,4.0,0.0016686112702122057
qp0d5d,4.0,0.000158532425177224
qp0d5e,4.0,0.0013953706093530742
qp0d5f,4.0,0.022267389097418096
qp0d5g,4.0,0.010456143495403143
qp0d5h,4.0,0.0009418320000221813
qp0d5j,4.0,0.0004615931022521496
qp0d5k,4.0,0.0
qp0d5m,4.0,0.002418519832175004
qp0d5n,4.0,0.0
qp0d5q,4.0,0.00028085178603945004
qp0d5s,4.0,0.0
qp0d5t,4.0,0.00020093638315296192
qp0d5u,4.0,0.0009208851194456267
qp0dh0,4.0,0.04285698577464982
qp0dh1,4.0,0.0029874798465976127
qp0dh2,4.0,0.008984773581455129
qp0dh3,4.0,0.0029186468287940807
